tick,maxcos_all,maxcos_old,maxcos_old_rot,n_old
1747,1.00000,0.96841,0.11727,1448
1748,1.00000,0.97393,-0.06839,1449
1749,1.00000,0.97281,0.15671,1450
1750,1.00000,0.97422,-0.08422,1451
1751,1.00000,0.97929,0.07971,1452
1752,1.00000,0.97127,-0.14715,1453
1753,1.00000,0.97033,0.03296,1454
1754,1.00000,0.96352,-0.00318,1455
1755,1.00000,0.98234,-0.08618,1456
1756,1.00000,0.97343,-0.02309,1457
1757,1.00000,0.95648,-0.07214,1458
1758,1.00000,0.97462,0.00567,1459
1759,1.00000,0.96783,0.00438,1460
1760,1.00000,0.94178,0.01971,1461
1761,1.00000,0.93939,-0.08518,1462
1762,1.00000,0.96790,0.03357,1463
1763,1.00000,0.94519,-0.05882,1464
1764,1.00000,0.96172,0.07980,1465
1765,1.00000,0.96150,-0.01865,1466
1766,1.00000,0.96746,0.00566,1467
1767,1.00000,0.97548,-0.00668,1468
1768,1.00000,0.97455,-0.04951,1469
1769,1.00000,0.97534,-0.08631,1470
1770,1.00000,0.97783,-0.06643,1471
1771,1.00000,0.97270,0.00536,1472
1772,1.00000,0.97377,-0.06671,1473
1773,1.00000,0.97126,0.04356,1474
1774,1.00000,0.98001,-0.08443,1475
1775,1.00000,0.97605,0.09840,1476
1776,1.00000,0.97366,-0.12932,1477
1777,1.00000,0.97227,0.13094,1478
1778,1.00000,0.96028,-0.10235,1479
1779,1.00000,0.97588,-0.04908,1480
1780,1.00000,0.96423,-0.17538,1481
1781,1.00000,0.96128,0.08777,1482
1782,1.00000,0.95209,-0.02934,1483
1783,1.00000,0.97060,0.00093,1484
1784,1.00000,0.97330,-0.06236,1485
1785,1.00000,0.97708,0.07966,1486
1786,1.00000,0.95369,-0.03730,1487
1787,1.00000,0.97180,0.01743,1488
1788,1.00000,0.96515,-0.08002,1489
1789,1.00000,0.97255,0.01458,1490
1790,1.00000,0.97752,-0.02481,1491
1791,1.00000,0.97674,0.14186,1492
1792,1.00000,0.97223,0.00123,1493
1793,1.00000,0.97629,0.04076,1494
1794,1.00000,0.97068,-0.13465,1495
1795,1.00000,0.98176,0.01888,1496
1796,1.00000,0.98074,-0.09550,1497
1797,1.00000,0.97645,-0.02021,1498
1798,1.00000,0.97714,-0.10335,1499
1799,1.00000,0.97105,-0.09012,1500
1800,1.00000,0.98537,-0.04441,1501
1801,1.00000,0.97234,0.00550,1502
1802,1.00000,0.98550,0.01255,1503
1803,1.00000,0.98343,-0.03145,1504
1804,1.00000,0.97348,-0.03607,1505
1805,1.00000,0.97819,-0.06327,1506
1806,1.00000,0.96474,0.10014,1507
1807,1.00000,0.95187,-0.11265,1508
1808,1.00000,0.97073,-0.00923,1509
1809,1.00000,0.96992,-0.12541,1510
1810,1.00000,0.96620,0.05115,1511
1811,1.00000,0.95683,-0.09499,1512
1812,1.00000,0.97110,0.13413,1513
1813,1.00000,0.97599,-0.13740,1514
1814,1.00000,0.97434,0.05647,1515
1815,1.00000,0.98307,-0.09349,1516
1816,1.00000,0.97817,0.03366,1517
1817,1.00000,0.97216,-0.13066,1518
1818,1.00000,0.98032,0.07171,1519
1819,1.00000,0.95905,-0.02512,1520
1820,1.00000,0.98246,0.06142,1521
1821,1.00000,0.97466,-0.03182,1522
1822,1.00000,0.97153,0.01308,1523
1823,1.00000,0.97434,-0.04055,1524
1824,1.00000,0.97508,0.09111,1525
1825,1.00000,0.96086,-0.04633,1526
1826,1.00000,0.97207,-0.06779,1527
1827,1.00000,0.98592,-0.11453,1528
1828,1.00000,0.98163,-0.06697,1529
1829,1.00000,0.97834,-0.02415,1530
1830,1.00000,0.98487,0.07922,1531
1831,1.00000,0.98210,-0.03845,1532
1832,1.00000,0.98238,-0.07263,1533
1833,1.00000,0.97716,-0.09906,1534
1834,1.00000,0.98692,0.00882,1535
1835,1.00000,0.97506,0.06637,1536
1836,1.00000,0.97784,-0.07272,1537
1837,1.00000,0.96678,-0.07586,1538
1838,1.00000,0.96762,-0.06549,1539
1839,1.00000,0.96344,-0.04576,1540
1840,1.00000,0.96398,-0.06324,1541
1841,1.00000,0.96205,0.08285,1542
1842,1.00000,0.95745,0.11919,1543
1843,1.00000,0.97500,0.02861,1544
1844,1.00000,0.97481,-0.06315,1545
1845,1.00000,0.96939,-0.03048,1546
1846,1.00000,0.97081,-0.03358,1547
1847,1.00000,0.95943,0.08115,1548
1848,1.00000,0.96092,0.02059,1549
1849,1.00000,0.96251,-0.02640,1550
1850,1.00000,0.97809,-0.00606,1551
1851,1.00000,0.97122,-0.05001,1552
1852,1.00000,0.97086,-0.04707,1553
1853,1.00000,0.96799,0.04334,1554
1854,1.00000,0.96687,-0.03855,1555
1855,1.00000,0.97348,-0.02072,1556
1856,1.00000,0.97086,-0.01390,1557
1857,1.00000,0.97358,-0.00802,1558
1858,1.00000,0.97646,-0.03969,1559
1859,1.00000,0.97013,0.04335,1560
1860,1.00000,0.97367,-0.04665,1561
1861,1.00000,0.96936,-0.09902,1562
1862,1.00000,0.96563,-0.11718,1563
1863,1.00000,0.97350,-0.09170,1564
1864,1.00000,0.97564,-0.02378,1565
1865,1.00000,0.97446,-0.01835,1566
1866,1.00000,0.97074,-0.06085,1567
1867,1.00000,0.96869,-0.11613,1568
1868,1.00000,0.97947,-0.08783,1569
1869,1.00000,0.97923,0.03681,1570
1870,1.00000,0.97446,-0.01475,1571
1871,1.00000,0.95976,0.01839,1572
1872,1.00000,0.96525,-0.08161,1573
1873,1.00000,0.96977,-0.00748,1574
1874,1.00000,0.96992,-0.07225,1575
1875,1.00000,0.97175,-0.02706,1576
1876,1.00000,0.97827,0.08089,1577
1877,1.00000,0.97092,-0.05267,1578
1878,1.00000,0.97848,0.01580,1579
1879,1.00000,0.97021,-0.09225,1580
1880,1.00000,0.97364,0.04986,1581
1881,1.00000,0.97503,-0.03992,1582
1882,1.00000,0.97505,0.01918,1583
1883,1.00000,0.97868,-0.04943,1584
1884,1.00000,0.97674,-0.06517,1585
1885,1.00000,0.97716,-0.01513,1586
1886,1.00000,0.96492,-0.01111,1587
1887,1.00000,0.96100,0.00241,1588
1888,1.00000,0.96928,-0.06601,1589
1889,1.00000,0.97792,0.06966,1590
1890,1.00000,0.97730,-0.13134,1591
1891,1.00000,0.97350,-0.05825,1592
1892,1.00000,0.98232,-0.07341,1593
1893,1.00000,0.98132,0.03205,1594
1894,1.00000,0.96443,-0.08350,1595
1895,1.00000,0.97825,-0.04852,1596
1896,1.00000,0.96880,-0.09088,1597
1897,1.00000,0.98193,-0.02750,1598
1898,1.00000,0.98916,0.08626,1599
1899,1.00000,0.99181,-0.09081,1600
1900,1.00000,0.98991,-0.06311,1601
1901,1.00000,0.99324,-0.03458,1602
1902,1.00000,0.97537,0.00482,1603
1903,1.00000,0.97784,-0.00407,1604
1904,1.00000,0.97784,-0.06576,1605
1905,1.00000,0.98183,-0.07174,1606
1906,1.00000,0.98717,-0.01063,1607
1907,1.00000,0.98054,-0.01576,1608
1908,1.00000,0.97655,-0.04626,1609
1909,1.00000,0.98638,-0.02468,1610
1910,1.00000,0.96982,0.05829,1611
1911,1.00000,0.96580,-0.06433,1612
1912,1.00000,0.96637,0.01382,1613
1913,1.00000,0.96554,-0.02682,1614
1914,1.00000,0.97072,0.02963,1615
1915,1.00000,0.97139,-0.07868,1616
1916,1.00000,0.98137,0.00592,1617
1917,1.00000,0.97676,-0.04401,1618
1918,1.00000,0.96480,0.03039,1619
1919,1.00000,0.97199,-0.11196,1620
1920,1.00000,0.97933,0.00971,1621
1921,1.00000,0.97833,-0.01224,1622
1922,1.00000,0.97658,-0.01166,1623
1923,1.00000,0.97679,-0.04906,1624
1924,1.00000,0.97721,0.02613,1625
1925,1.00000,0.97458,-0.03728,1626
1926,1.00000,0.98125,-0.06181,1627
1927,1.00000,0.97562,-0.08883,1628
1928,1.00000,0.97989,-0.03113,1629
1929,1.00000,0.98244,-0.04219,1630
1930,1.00000,0.98361,-0.02342,1631
1931,1.00000,0.98297,-0.05643,1632
1932,1.00000,0.98544,-0.08065,1633
1933,1.00000,0.97701,-0.06698,1634
1934,1.00000,0.98541,-0.04433,1635
1935,1.00000,0.98175,0.04984,1636
1936,1.00000,0.97431,-0.02380,1637
1937,1.00000,0.98426,-0.01488,1638
1938,1.00000,0.97648,-0.00570,1639
1939,1.00000,0.98047,-0.02294,1640
1940,1.00000,0.98429,-0.06760,1641
1941,1.00000,0.97891,-0.01480,1642
1942,1.00000,0.97325,-0.13927,1643
1943,1.00000,0.97928,-0.03132,1644
1944,1.00000,0.97768,-0.11388,1645
1945,1.00000,0.98218,-0.01672,1646
1946,1.00000,0.97511,-0.09373,1647
1947,1.00000,0.97035,-0.02908,1648
1948,1.00000,0.97948,-0.06307,1649
1949,1.00000,0.96656,0.01808,1650
1950,1.00000,0.97149,-0.12714,1651
1951,1.00000,0.97979,0.00415,1652
1952,1.00000,0.97741,-0.03114,1653
1953,1.00000,0.97625,0.06792,1654
1954,1.00000,0.97833,-0.00933,1655
1955,1.00000,0.94859,-0.03476,1656
1956,1.00000,0.95616,-0.10198,1657
1957,1.00000,0.96125,-0.07226,1658
1958,1.00000,0.96116,-0.01322,1659
1959,1.00000,0.97611,-0.07183,1660
1960,1.00000,0.97362,0.08360,1661
1961,1.00000,0.97328,-0.13277,1662
1962,1.00000,0.97595,0.03013,1663
1963,1.00000,0.97581,-0.17771,1664
1964,1.00000,0.97071,0.12468,1665
1965,1.00000,0.97559,-0.06278,1666
1966,1.00000,0.98270,0.12550,1667
1967,1.00000,0.97151,-0.16563,1668
1968,1.00000,0.97910,0.08471,1669
1969,1.00000,0.97268,0.03534,1670
1970,1.00000,0.97346,0.03542,1671
1971,1.00000,0.96835,-0.10368,1672
1972,1.00000,0.97056,-0.08288,1673
1973,1.00000,0.93883,-0.03649,1674
1974,1.00000,0.96913,-0.08142,1675
1975,1.00000,0.97236,0.00208,1676
1976,1.00000,0.97722,-0.15994,1677
1977,1.00000,0.97044,0.03631,1678
1978,1.00000,0.96907,-0.10080,1679
1979,1.00000,0.98088,0.01955,1680
1980,1.00000,0.97687,-0.05920,1681
1981,1.00000,0.95809,0.06449,1682
1982,1.00000,0.96244,0.03710,1683
1983,1.00000,0.96898,-0.05022,1684
1984,1.00000,0.97304,-0.09554,1685
1985,1.00000,0.96804,0.00123,1686
1986,1.00000,0.96833,-0.05743,1687
1987,1.00000,0.97425,-0.06971,1688
1988,1.00000,0.97570,-0.02893,1689
1989,1.00000,0.98349,-0.01442,1690
1990,1.00000,0.97963,0.03666,1691
1991,1.00000,0.97680,-0.07141,1692
1992,1.00000,0.97574,-0.02533,1693
1993,1.00000,0.98005,-0.05675,1694
1994,1.00000,0.97157,0.05852,1695
1995,1.00000,0.97525,0.01954,1696
1996,1.00000,0.97701,-0.11074,1697
1997,1.00000,0.98761,-0.06093,1698
1998,1.00000,0.97365,-0.05379,1699
1999,1.00000,0.96728,0.02769,1700
2000,1.00000,0.96829,-0.07593,1701
2001,1.00000,0.96453,-0.06131,1702
2002,1.00000,0.96294,-0.09604,1703
2003,1.00000,0.97010,-0.05649,1704
2004,1.00000,0.97070,-0.10999,1705
2005,1.00000,0.97295,0.00790,1706
2006,1.00000,0.97047,-0.05282,1707
2007,1.00000,0.97740,-0.01192,1708
2008,1.00000,0.97819,-0.09391,1709
2009,1.00000,0.97803,0.01717,1710
2010,1.00000,0.97983,-0.07372,1711
2011,1.00000,0.98725,0.01512,1712
2012,1.00000,0.98292,-0.04407,1713
2013,1.00000,0.97443,0.01140,1714
2014,1.00000,0.97439,-0.01757,1715
2015,1.00000,0.96137,-0.02282,1716
2016,1.00000,0.96196,-0.08612,1717
2017,1.00000,0.96946,-0.02358,1718
2018,1.00000,0.95951,-0.05782,1719
2019,1.00000,0.97495,-0.04481,1720
2020,1.00000,0.96325,0.10501,1721
2021,1.00000,0.96714,-0.00736,1722
2022,1.00000,0.97043,-0.02807,1723
2023,1.00000,0.97525,-0.13158,1724
2024,1.00000,0.97844,-0.05439,1725
2025,1.00000,0.93878,0.04426,1726
2026,1.00000,0.97079,-0.02370,1727
2027,1.00000,0.97258,-0.03274,1728
2028,1.00000,0.97148,-0.08994,1729
2029,1.00000,0.97795,0.04305,1730
2030,1.00000,0.96018,-0.00234,1731
2031,1.00000,0.96306,-0.03617,1732
2032,1.00000,0.97371,-0.05201,1733
2033,1.00000,0.95766,0.08404,1734
2034,1.00000,0.96974,0.00609,1735
2035,1.00000,0.96873,-0.03069,1736
2036,1.00000,0.97594,-0.04537,1737
2037,1.00000,0.95879,-0.03887,1738
2038,1.00000,0.95781,0.05254,1739
2039,1.00000,0.96051,-0.00446,1740
2040,1.00000,0.96477,-0.02846,1741
2041,1.00000,0.97471,-0.01904,1742
2042,1.00000,0.97754,-0.12727,1743
2043,1.00000,0.98152,0.01367,1744
2044,1.00000,0.96787,0.02387,1745
2045,1.00000,0.97085,0.00145,1746
2046,1.00000,0.96892,-0.09614,1747
2047,1.00000,0.97818,-0.02916,1748
2048,1.00000,0.96306,-0.03908,1749
2049,1.00000,0.97232,-0.02117,1750
2050,1.00000,0.96416,-0.02691,1751
2051,1.00000,0.97291,-0.14955,1752
2052,1.00000,0.98394,-0.04059,1753
2053,1.00000,0.97613,-0.08287,1754
2054,1.00000,0.97704,0.03553,1755
2055,1.00000,0.97688,-0.03369,1756
2056,1.00000,0.97347,0.10607,1757
2057,1.00000,0.96876,-0.13328,1758
2058,1.00000,0.97317,0.02828,1759
2059,1.00000,0.97496,-0.09678,1760
2060,1.00000,0.98008,0.03794,1761
2061,1.00000,0.98543,-0.04584,1762
2062,1.00000,0.96993,0.11299,1763
2063,1.00000,0.96240,-0.05493,1764
2064,1.00000,0.96123,0.06417,1765
2065,1.00000,0.97315,-0.12357,1766
2066,1.00000,0.95765,0.08138,1767
2067,1.00000,0.95869,0.00548,1768
2068,1.00000,0.97637,-0.01772,1769
2069,1.00000,0.97450,0.00781,1770
2070,1.00000,0.97735,-0.10880,1771
2071,1.00000,0.98163,0.07664,1772
2072,1.00000,0.97171,0.02993,1773
2073,1.00000,0.96289,0.08082,1774
2074,1.00000,0.97134,-0.07747,1775
2075,1.00000,0.98403,-0.00657,1776
2076,1.00000,0.97366,-0.06800,1777
2077,1.00000,0.97793,-0.05512,1778
2078,1.00000,0.97425,-0.03218,1779
2079,1.00000,0.97088,-0.14922,1780
2080,1.00000,0.97270,-0.02685,1781
2081,1.00000,0.97891,-0.09647,1782
2082,1.00000,0.97280,0.02849,1783
2083,1.00000,0.97551,-0.03583,1784
2084,1.00000,0.97163,0.08473,1785
2085,1.00000,0.95614,-0.13089,1786
2086,1.00000,0.97882,0.06964,1787
2087,1.00000,0.97155,-0.04187,1788
2088,1.00000,0.96179,0.08943,1789
2089,1.00000,0.96877,-0.11874,1790
2090,1.00000,0.97185,-0.06654,1791
2091,1.00000,0.97286,-0.05134,1792
2092,1.00000,0.97864,-0.02108,1793
2093,1.00000,0.95798,0.05482,1794
2094,1.00000,0.97395,0.02259,1795
2095,1.00000,0.96232,-0.01810,1796
2096,1.00000,0.97140,-0.08730,1797
2097,1.00000,0.96261,0.01393,1798
2098,1.00000,0.95753,-0.12776,1799
2099,1.00000,0.96795,0.00827,1800
2100,1.00000,0.96210,-0.14852,1801
2101,1.00000,0.97062,0.13612,1802
2102,1.00000,0.96599,-0.12895,1803
2103,1.00000,0.96313,0.08616,1804
2104,1.00000,0.96965,-0.19874,1805
2105,1.00000,0.96764,-0.01373,1806
2106,1.00000,0.96788,-0.15247,1807
2107,1.00000,0.97733,0.07513,1808
2108,1.00000,0.96275,-0.11002,1809
2109,1.00000,0.97237,-0.02473,1810
2110,1.00000,0.96510,-0.10307,1811
2111,1.00000,0.98381,-0.11288,1812
2112,1.00000,0.96768,0.06661,1813
2113,1.00000,0.96790,-0.03253,1814
2114,1.00000,0.96548,-0.00099,1815
2115,1.00000,0.96384,-0.04927,1816
2116,1.00000,0.97138,0.12891,1817
2117,1.00000,0.95812,-0.05357,1818
2118,1.00000,0.97602,0.04574,1819
2119,1.00000,0.98037,-0.14017,1820
2120,1.00000,0.98056,-0.02119,1821
2121,1.00000,0.97243,-0.04779,1822
2122,1.00000,0.98224,-0.03097,1823
2123,1.00000,0.97534,-0.04811,1824
2124,1.00000,0.97581,0.00663,1825
2125,1.00000,0.97939,-0.02433,1826
2126,1.00000,0.98089,-0.06511,1827
2127,1.00000,0.98951,0.01395,1828
2128,1.00000,0.97191,-0.05379,1829
2129,1.00000,0.96269,0.03075,1830
2130,1.00000,0.96375,-0.02876,1831
2131,1.00000,0.97524,0.03325,1832
2132,1.00000,0.97937,-0.14159,1833
2133,1.00000,0.98559,-0.00103,1834
2134,1.00000,0.98768,-0.07243,1835
2135,1.00000,0.96420,0.00345,1836
2136,1.00000,0.96335,0.00830,1837
2137,1.00000,0.97019,0.05932,1838
2138,1.00000,0.96684,0.03869,1839
2139,1.00000,0.97144,-0.02565,1840
2140,1.00000,0.98455,-0.02056,1841
2141,1.00000,0.97307,-0.08982,1842
2142,1.00000,0.95150,0.08122,1843
2143,1.00000,0.95567,0.09135,1844
2144,1.00000,0.96713,0.06573,1845
2145,1.00000,0.97660,-0.14466,1846
2146,1.00000,0.97748,0.02241,1847
2147,1.00000,0.96807,-0.13212,1848
2148,1.00000,0.96798,0.01116,1849
2149,1.00000,0.96178,-0.10788,1850
2150,1.00000,0.96936,-0.04946,1851
2151,1.00000,0.97122,-0.14234,1852
2152,1.00000,0.97752,0.00796,1853
2153,1.00000,0.96246,-0.01916,1854
2154,1.00000,0.97824,-0.03845,1855
2155,1.00000,0.97744,-0.04460,1856
2156,1.00000,0.96808,-0.03052,1857
2157,1.00000,0.95736,0.08134,1858
2158,1.00000,0.96193,-0.00089,1859
2159,1.00000,0.95888,-0.05913,1860
2160,1.00000,0.95259,-0.15962,1861
2161,1.00000,0.96932,-0.00429,1862
2162,1.00000,0.96074,-0.01535,1863
2163,1.00000,0.96810,0.03660,1864
2164,1.00000,0.97005,-0.09091,1865
2165,1.00000,0.97753,-0.08064,1866
2166,1.00000,0.96405,-0.08128,1867
2167,1.00000,0.97371,-0.09480,1868
2168,1.00000,0.97605,0.02852,1869
2169,1.00000,0.97684,-0.01587,1870
2170,1.00000,0.97822,-0.01962,1871
2171,1.00000,0.97977,-0.04574,1872
2172,1.00000,0.95103,0.14288,1873
2173,1.00000,0.97094,0.02583,1874
2174,1.00000,0.97762,0.08662,1875
2175,1.00000,0.96802,-0.12335,1876
2176,1.00000,0.96791,-0.08537,1877
2177,1.00000,0.96776,-0.03932,1878
2178,1.00000,0.97178,-0.07561,1879
2179,1.00000,0.97667,-0.06432,1880
2180,1.00000,0.98459,-0.05043,1881
2181,1.00000,0.96510,-0.03588,1882
2182,1.00000,0.96846,-0.08661,1883
2183,1.00000,0.98231,0.02447,1884
2184,1.00000,0.97982,-0.01339,1885
2185,1.00000,0.97731,0.02621,1886
2186,1.00000,0.96097,0.06443,1887
2187,1.00000,0.97039,-0.03597,1888
2188,1.00000,0.97020,-0.01407,1889
2189,1.00000,0.97208,-0.10615,1890
2190,1.00000,0.97524,0.04866,1891
2191,1.00000,0.97939,0.02652,1892
2192,1.00000,0.96466,-0.01550,1893
2193,1.00000,0.97266,-0.09371,1894
2194,1.00000,0.97121,-0.04585,1895
2195,1.00000,0.98066,-0.08249,1896
2196,1.00000,0.98613,0.05233,1897
2197,1.00000,0.97422,0.08789,1898
2198,1.00000,0.97756,-0.02896,1899
2199,1.00000,0.97742,-0.03775,1900
2200,1.00000,0.97309,-0.11951,1901
2201,1.00000,0.97753,0.01554,1902
2202,1.00000,0.96871,-0.04424,1903
2203,1.00000,0.96746,-0.02898,1904
2204,1.00000,0.97398,-0.05891,1905
2205,1.00000,0.97581,0.01260,1906
2206,1.00000,0.98146,-0.10239,1907
2207,1.00000,0.98642,-0.05493,1908
2208,1.00000,0.98844,-0.10523,1909
2209,1.00000,0.98231,-0.03920,1910
2210,1.00000,0.98509,-0.02524,1911
2211,1.00000,0.98641,0.01005,1912
2212,1.00000,0.97709,-0.01748,1913
2213,1.00000,0.97995,-0.06836,1914
2214,1.00000,0.96360,0.04074,1915
2215,1.00000,0.97702,-0.06237,1916
2216,1.00000,0.97029,0.07187,1917
2217,1.00000,0.98263,-0.06414,1918
2218,1.00000,0.96881,0.10841,1919
2219,1.00000,0.97586,-0.08347,1920
2220,1.00000,0.97007,0.10452,1921
2221,1.00000,0.97632,-0.18919,1922
2222,1.00000,0.97903,-0.02725,1923
2223,1.00000,0.96885,-0.04621,1924
2224,1.00000,0.96558,0.11906,1925
2225,1.00000,0.95582,-0.01386,1926
2226,1.00000,0.97514,0.04808,1927
2227,1.00000,0.97602,-0.07389,1928
2228,1.00000,0.96559,-0.02947,1929
2229,1.00000,0.95830,0.08061,1930
2230,1.00000,0.95928,-0.01749,1931
2231,1.00000,0.98254,0.00527,1932
2232,1.00000,0.97846,-0.15630,1933
2233,1.00000,0.96932,-0.00470,1934
2234,1.00000,0.95021,-0.15217,1935
2235,1.00000,0.95946,0.10684,1936
2236,1.00000,0.96413,-0.13550,1937
2237,1.00000,0.97886,0.04789,1938
2238,1.00000,0.96077,-0.15905,1939
2239,1.00000,0.96808,0.07851,1940
2240,1.00000,0.96927,-0.13782,1941
2241,1.00000,0.97199,0.11660,1942
2242,1.00000,0.96565,-0.15424,1943
2243,1.00000,0.96782,0.03707,1944
2244,1.00000,0.96415,-0.12549,1945
2245,1.00000,0.96659,-0.01611,1946
2246,1.00000,0.95940,-0.11135,1947
2247,1.00000,0.96659,-0.08320,1948
2248,1.00000,0.97393,-0.08051,1949
2249,1.00000,0.98027,-0.02865,1950
2250,1.00000,0.95988,0.01247,1951
2251,1.00000,0.96777,-0.06409,1952
2252,1.00000,0.96863,-0.02036,1953
2253,1.00000,0.95875,0.01696,1954
2254,1.00000,0.96511,0.03738,1955
2255,1.00000,0.97437,-0.08467,1956
2256,1.00000,0.97683,-0.01776,1957
2257,1.00000,0.96923,-0.15300,1958
2258,1.00000,0.97090,0.13397,1959
2259,1.00000,0.97358,-0.06543,1960
2260,1.00000,0.97681,0.09214,1961
2261,1.00000,0.95913,-0.15983,1962
2262,1.00000,0.95286,-0.01795,1963
2263,1.00000,0.96933,-0.11720,1964
2264,1.00000,0.97137,0.04708,1965
2265,1.00000,0.97103,-0.08843,1966
2266,1.00000,0.97113,0.00331,1967
2267,1.00000,0.97128,-0.08036,1968
2268,1.00000,0.97386,-0.05416,1969
2269,1.00000,0.97066,-0.02023,1970
2270,1.00000,0.97190,0.00316,1971
2271,1.00000,0.97455,0.07321,1972
2272,1.00000,0.97394,-0.10622,1973
2273,1.00000,0.96895,0.05612,1974
2274,1.00000,0.96841,-0.08042,1975
2275,1.00000,0.97629,0.02232,1976
2276,1.00000,0.96998,-0.08728,1977
2277,1.00000,0.97823,-0.03712,1978
2278,1.00000,0.97556,-0.04315,1979
2279,1.00000,0.97393,-0.04805,1980
2280,1.00000,0.96772,-0.07539,1981
2281,1.00000,0.97847,-0.00786,1982
2282,1.00000,0.96942,0.09620,1983
2283,1.00000,0.98093,-0.00518,1984
2284,1.00000,0.97463,-0.00795,1985
2285,1.00000,0.97968,-0.15222,1986
2286,1.00000,0.96877,0.06956,1987
2287,1.00000,0.96647,-0.07459,1988
2288,1.00000,0.97775,-0.01247,1989
2289,1.00000,0.97151,-0.08553,1990
2290,1.00000,0.97368,0.02671,1991
2291,1.00000,0.97192,0.01147,1992
2292,1.00000,0.97619,0.04789,1993
2293,1.00000,0.97486,-0.10191,1994
2294,1.00000,0.97356,0.05361,1995
2295,1.00000,0.97679,0.00226,1996
2296,1.00000,0.97752,0.06246,1997
2297,1.00000,0.96741,-0.03751,1998
2298,1.00000,0.96883,-0.03489,1999
2299,1.00000,0.97236,-0.12045,2000
2300,1.00000,0.94829,0.10919,2001
2301,1.00000,0.94955,-0.13158,2002
2302,1.00000,0.95964,0.05942,2003
2303,1.00000,0.95681,-0.05234,2004
2304,1.00000,0.95933,0.14039,2005
2305,1.00000,0.97795,-0.02586,2006
2306,1.00000,0.98986,0.13092,2007
2307,1.00000,0.99012,-0.15291,2008
2308,1.00000,0.95918,0.09057,2009
2309,1.00000,0.96461,-0.17321,2010
2310,1.00000,0.95627,0.05855,2011
2311,1.00000,0.95584,-0.09671,2012
2312,1.00000,0.96716,0.06364,2013
2313,1.00000,0.94862,-0.09935,2014
2314,1.00000,0.96602,0.01741,2015
2315,1.00000,0.96481,-0.00204,2016
2316,1.00000,0.97685,-0.11332,2017
2317,1.00000,0.97845,-0.07846,2018
2318,1.00000,0.96978,-0.14792,2019
2319,1.00000,0.96653,0.02509,2020
2320,1.00000,0.96741,-0.09755,2021
2321,1.00000,0.96436,0.08628,2022
2322,1.00000,0.96897,-0.12946,2023
2323,1.00000,0.97698,-0.03689,2024
2324,1.00000,0.97429,-0.08736,2025
2325,1.00000,0.97131,0.00202,2026
2326,1.00000,0.96653,0.02207,2027
2327,1.00000,0.97513,-0.06834,2028
2328,1.00000,0.96779,-0.06370,2029
2329,1.00000,0.97744,-0.04046,2030
2330,1.00000,0.96422,0.09159,2031
2331,1.00000,0.96584,-0.11863,2032
2332,1.00000,0.96676,0.09539,2033
2333,1.00000,0.95989,-0.10174,2034
2334,1.00000,0.97981,-0.01610,2035
2335,1.00000,0.97600,-0.07720,2036
2336,1.00000,0.97614,0.15092,2037
2337,1.00000,0.97154,-0.06920,2038
2338,1.00000,0.96635,0.01615,2039
2339,1.00000,0.97524,-0.15039,2040
2340,1.00000,0.97060,0.05792,2041
2341,1.00000,0.95877,0.01549,2042
2342,1.00000,0.96756,0.03281,2043
2343,1.00000,0.96524,-0.05039,2044
2344,1.00000,0.96225,-0.09688,2045
2345,1.00000,0.96617,-0.08523,2046
2346,1.00000,0.97005,-0.01112,2047
2347,1.00000,0.97366,0.02137,2048
2348,1.00000,0.98328,-0.04366,2049
2349,1.00000,0.98838,0.01726,2050
2350,1.00000,0.97570,0.03238,2051
2351,1.00000,0.97101,-0.01762,2052
2352,1.00000,0.98073,-0.06602,2053
2353,1.00000,0.98720,-0.07606,2054
2354,1.00000,0.97674,-0.04062,2055
2355,1.00000,0.98415,-0.02132,2056
2356,1.00000,0.96972,0.02223,2057
2357,1.00000,0.97457,-0.07713,2058
2358,1.00000,0.97354,-0.02097,2059
2359,1.00000,0.98580,-0.11799,2060
2360,1.00000,0.98027,-0.03342,2061
2361,1.00000,0.97738,-0.03938,2062
2362,1.00000,0.98485,0.02815,2063
2363,1.00000,0.98275,-0.08274,2064
2364,1.00000,0.98147,-0.01496,2065
2365,1.00000,0.97542,0.01308,2066
2366,1.00000,0.97233,-0.01876,2067
2367,1.00000,0.97821,0.03668,2068
2368,1.00000,0.97868,-0.08703,2069
2369,1.00000,0.97356,-0.00791,2070
2370,1.00000,0.97494,-0.08642,2071
2371,1.00000,0.97819,0.01303,2072
2372,1.00000,0.96988,-0.08171,2073
2373,1.00000,0.98536,0.00809,2074
2374,1.00000,0.97898,0.01617,2075
2375,1.00000,0.97877,-0.08985,2076
2376,1.00000,0.95016,0.03209,2077
2377,1.00000,0.95996,-0.05500,2078
2378,1.00000,0.96812,0.00680,2079
2379,1.00000,0.96813,-0.05401,2080
2380,1.00000,0.97594,-0.03646,2081
2381,1.00000,0.97087,-0.01477,2082
2382,1.00000,0.96767,-0.11569,2083
2383,1.00000,0.97954,0.05445,2084
2384,1.00000,0.96620,-0.08691,2085
2385,1.00000,0.96355,0.04943,2086
2386,1.00000,0.95329,-0.10495,2087
2387,1.00000,0.96029,0.06452,2088
2388,1.00000,0.95633,-0.12334,2089
2389,1.00000,0.95238,0.01088,2090
2390,1.00000,0.96743,-0.10638,2091
