tick,maxcos_all,maxcos_old,maxcos_old_rot,n_old
3065,1.00000,0.99690,0.05067,784
3066,1.00000,0.99547,0.05729,784
3067,1.00000,0.99730,0.03321,784
3068,1.00000,0.99612,0.07346,784
3069,1.00000,0.99775,0.09025,784
3070,1.00000,0.99719,0.09425,784
3071,1.00000,0.99740,0.09057,784
3072,1.00000,0.99747,0.07714,784
3073,1.00000,0.99850,0.08368,784
3074,1.00000,0.99825,0.07307,784
3075,1.00000,0.99854,0.07011,784
3076,1.00000,0.99848,0.08162,784
3077,1.00000,0.99775,0.07994,785
3078,1.00000,0.99788,0.08208,786
3079,1.00000,0.99770,0.07468,787
3080,1.00000,0.99821,0.08910,787
3081,1.00000,0.99817,0.09647,788
3082,1.00000,0.99785,0.07703,789
3083,1.00000,0.99814,0.08350,790
3084,1.00000,0.99884,0.09606,791
3085,1.00000,0.99880,0.05947,792
3086,1.00000,0.99858,0.06635,793
3087,1.00000,0.99746,0.08316,794
3088,1.00000,0.99370,0.05682,795
3089,1.00000,0.99610,0.05571,796
3090,1.00000,0.99718,0.01323,797
3091,1.00000,0.99491,0.05102,798
3092,1.00000,0.99391,0.06840,799
3093,1.00000,0.99520,0.03603,800
3094,1.00000,0.99676,0.10173,801
3095,1.00000,0.99622,0.09436,802
3096,1.00000,0.99787,0.08490,803
3097,1.00000,0.99884,0.08602,804
3098,1.00000,0.99811,0.06683,805
3099,1.00000,0.99808,0.08379,806
3100,1.00000,0.99799,0.07737,807
3101,1.00000,0.99863,0.08791,808
3102,1.00000,0.99912,0.06560,809
3103,1.00000,0.99784,0.06581,810
3104,1.00000,0.99621,0.06837,810
3105,1.00000,0.99576,0.07827,811
3106,1.00000,0.99629,0.02681,812
3107,1.00000,0.99600,0.06468,812
3108,1.00000,0.99591,0.03017,813
3109,1.00000,0.99679,0.06001,814
3110,1.00000,0.99711,0.05584,814
3111,1.00000,0.99808,0.05851,814
3112,1.00000,0.99820,0.07430,815
3113,1.00000,0.99797,0.08499,816
3114,1.00000,0.99882,0.08770,817
3115,1.00000,0.99855,0.07914,818
3116,1.00000,0.99908,0.09167,819
3117,1.00000,0.99908,0.09216,820
3118,1.00000,0.99835,0.07726,821
3119,1.00000,0.99835,0.07987,822
3120,1.00000,0.99912,0.08178,823
3121,1.00000,0.99802,0.07030,824
3122,1.00000,0.99855,0.08436,825
3123,1.00000,0.99846,0.09443,826
3124,1.00000,0.99882,0.08601,827
3125,1.00000,0.99863,0.06377,828
3126,1.00000,0.99808,0.05101,829
3127,1.00000,0.99815,0.05327,830
3128,1.00000,0.99848,0.08831,831
3129,1.00000,0.99800,0.08469,832
3130,1.00000,0.99887,0.07711,833
3131,1.00000,0.99768,0.06096,751
3232,1.00000,0.99952,0.10946,779
3233,1.00000,0.99943,0.10382,779
3234,1.00000,0.99910,0.10206,779
3235,1.00000,0.99861,0.08281,779
3236,1.00000,0.99904,0.08582,779
3237,1.00000,0.99895,0.08306,779
3238,1.00000,0.99870,0.07828,779
3239,1.00000,0.99847,0.10860,779
3240,1.00000,0.99881,0.10395,779
3241,1.00000,0.99932,0.11285,779
3242,1.00000,0.99921,0.10653,779
3243,1.00000,0.99713,0.09340,779
3244,1.00000,0.99801,0.06255,779
3245,1.00000,0.99798,0.07592,779
3246,1.00000,0.99809,0.06454,779
3247,1.00000,0.99768,0.07785,779
3248,1.00000,0.99775,0.08273,779
3249,1.00000,0.99780,0.09001,779
3250,1.00000,0.99888,0.08367,779
3251,1.00000,0.99830,0.10130,779
3252,1.00000,0.99795,0.07223,779
3253,1.00000,0.99672,0.07807,779
3254,1.00000,0.99774,0.07178,779
3255,1.00000,0.99827,0.08213,779
3256,1.00000,0.99807,0.08745,779
3257,1.00000,0.99756,0.11136,779
3258,1.00000,0.99751,0.10988,779
3259,1.00000,0.99770,0.09031,779
3260,1.00000,0.99819,0.06780,779
3261,1.00000,0.99721,0.07517,779
3262,1.00000,0.99709,0.06915,779
3263,1.00000,0.99702,0.05533,779
3264,1.00000,0.99823,0.08385,779
3265,1.00000,0.99754,0.10298,779
3266,1.00000,0.99888,0.09964,779
3267,1.00000,0.99849,0.10962,779
3268,1.00000,0.99819,0.10226,779
3269,1.00000,0.99815,0.10513,780
3270,1.00000,0.99846,0.07507,780
3271,1.00000,0.99832,0.08673,781
3272,1.00000,0.99784,0.06836,782
3273,1.00000,0.99775,0.09059,783
3274,1.00000,0.99838,0.09834,784
3275,1.00000,0.99784,0.08168,785
3276,1.00000,0.99810,0.06723,786
3277,1.00000,0.99802,0.08807,786
3278,1.00000,0.99745,0.05831,787
3279,1.00000,0.99776,0.08745,788
3280,1.00000,0.99800,0.09842,789
3281,1.00000,0.99729,0.10195,790
3282,1.00000,0.99856,0.08771,791
3283,1.00000,0.99794,0.09438,791
3284,1.00000,0.99836,0.08387,792
3285,1.00000,0.99915,0.08805,792
3286,1.00000,0.99871,0.07323,792
3287,1.00000,0.99895,0.08572,793
3288,1.00000,0.99898,0.09753,793
3289,1.00000,0.99786,0.08647,794
3290,1.00000,0.99799,0.09487,795
3291,1.00000,0.99856,0.07234,796
3292,1.00000,0.99756,0.09300,797
3293,1.00000,0.99785,0.06499,798
3294,1.00000,0.99808,0.08546,799
3295,1.00000,0.99751,0.10467,800
3296,1.00000,0.99829,0.09362,801
3297,1.00000,0.99885,0.08408,802
3298,1.00000,0.99870,0.06565,803
3299,1.00000,0.99828,0.08862,804
3300,1.00000,0.99780,0.08526,805
3301,1.00000,0.99818,0.07180,806
3302,1.00000,0.99862,0.08298,806
3303,1.00000,0.99778,0.10628,807
3304,1.00000,0.99799,0.10972,807
3305,1.00000,0.99751,0.10928,808
3306,1.00000,0.99646,0.06649,809
3307,1.00000,0.99817,0.06279,810
3308,1.00000,0.99672,0.06353,811
3309,1.00000,0.99696,0.08016,812
3310,1.00000,0.99684,0.09137,813
3311,1.00000,0.99691,0.06730,814
3312,1.00000,0.99799,0.07325,815
3313,1.00000,0.99720,0.08135,816
3314,1.00000,0.99747,0.09931,817
3315,1.00000,0.99772,0.09087,818
3316,1.00000,0.99785,0.05715,819
3317,1.00000,0.99875,0.07740,820
3318,1.00000,0.99802,0.07099,821
3319,1.00000,0.99753,0.08456,822
3320,1.00000,0.99774,0.08384,823
3321,1.00000,0.99789,0.08251,824
3322,1.00000,0.99701,0.04569,825
3323,1.00000,0.99735,0.04277,826
3324,1.00000,0.99866,0.03502,827
3325,1.00000,0.99733,0.05313,828
3326,1.00000,0.99802,0.08148,828
3327,1.00000,0.99734,0.08539,829
3328,1.00000,0.99835,0.09061,829
3329,1.00000,0.99766,0.08362,830
3330,1.00000,0.99714,0.08917,830
3331,1.00000,0.99787,0.08467,830
3332,1.00000,0.99725,0.06059,831
3333,1.00000,0.99770,0.07388,832
3334,1.00000,0.99785,0.07273,833
3335,1.00000,0.99783,0.05500,834
3336,1.00000,0.99785,0.06414,835
3337,1.00000,0.99789,0.09310,836
3338,1.00000,0.99903,0.09706,837
3339,1.00000,0.99769,0.08779,838
3340,1.00000,0.99709,0.09793,839
3341,1.00000,0.99874,0.10411,762
3442,1.00000,0.99981,0.11274,837
3443,1.00000,0.99966,0.11049,837
3444,1.00000,0.99958,0.11329,837
3445,1.00000,0.99941,0.10383,837
3446,1.00000,0.99925,0.10545,837
3447,1.00000,0.99946,0.10411,837
3448,1.00000,0.99909,0.10329,837
3449,1.00000,0.99961,0.10828,837
3450,1.00000,0.99938,0.10246,837
3451,1.00000,0.99874,0.10281,837
3452,1.00000,0.99913,0.10711,837
3453,1.00000,0.99880,0.09104,837
3454,1.00000,0.99940,0.10094,837
3455,1.00000,0.99877,0.10409,837
3456,1.00000,0.99866,0.10393,837
3457,1.00000,0.99820,0.09603,837
3458,1.00000,0.99764,0.09654,837
3459,1.00000,0.99801,0.09570,837
3460,1.00000,0.99788,0.08040,837
3461,1.00000,0.99819,0.07482,837
3462,1.00000,0.99819,0.10084,837
3463,1.00000,0.99809,0.08093,837
3464,1.00000,0.99798,0.09476,837
3465,1.00000,0.99838,0.09377,837
3466,1.00000,0.99908,0.09929,837
3467,1.00000,0.99888,0.07911,837
3468,1.00000,0.99839,0.09648,837
3469,1.00000,0.99812,0.08856,837
3470,1.00000,0.99825,0.09270,837
3471,1.00000,0.99825,0.08099,837
3472,1.00000,0.99807,0.08015,837
3473,1.00000,0.99874,0.04847,837
3474,1.00000,0.99789,0.06415,837
3475,1.00000,0.99849,0.06954,837
3476,1.00000,0.99863,0.08160,837
3477,1.00000,0.99841,0.09438,837
3478,1.00000,0.99836,0.10024,837
3479,1.00000,0.99808,0.07942,837
3480,1.00000,0.99749,0.09446,837
3481,1.00000,0.99794,0.08422,837
3482,1.00000,0.99774,0.09230,837
3483,1.00000,0.99835,0.06288,837
3484,1.00000,0.99815,0.07276,837
3485,1.00000,0.99850,0.08544,837
3486,1.00000,0.99900,0.08722,837
3487,1.00000,0.99895,0.09589,837
3488,1.00000,0.99894,0.10563,837
3489,1.00000,0.99836,0.09949,837
3490,1.00000,0.99901,0.10062,837
3491,1.00000,0.99786,0.07117,837
3492,1.00000,0.99754,0.07983,837
3493,1.00000,0.99797,0.06033,837
3494,1.00000,0.99839,0.05177,837
3495,1.00000,0.99832,0.08437,837
3496,1.00000,0.99834,0.05188,837
3497,1.00000,0.99841,0.09402,837
3498,1.00000,0.99828,0.08689,837
3499,1.00000,0.99858,0.09190,837
3500,1.00000,0.99764,0.10283,837
3501,1.00000,0.99729,0.10899,837
3502,1.00000,0.99773,0.10336,837
3503,1.00000,0.99845,0.07647,837
3504,1.00000,0.99779,0.04677,837
3505,1.00000,0.99776,0.07042,837
3506,1.00000,0.99802,0.08792,837
3507,1.00000,0.99834,0.08206,837
3508,1.00000,0.99835,0.09404,837
3509,1.00000,0.99839,0.07952,837
3510,1.00000,0.99792,0.07157,837
3511,1.00000,0.99685,0.05123,837
3512,1.00000,0.99617,0.06767,837
3513,1.00000,0.99631,0.03315,837
3514,1.00000,0.99537,0.07964,837
3515,1.00000,0.99768,0.10800,837
3516,1.00000,0.99723,0.11056,837
3517,1.00000,0.99688,0.10310,837
3518,1.00000,0.99714,0.11512,837
3519,1.00000,0.99860,0.10995,837
3520,1.00000,0.99764,0.07133,837
3521,1.00000,0.99818,0.05170,837
3522,1.00000,0.99643,0.04491,837
3523,1.00000,0.99749,0.04923,837
3524,1.00000,0.99757,0.08483,837
3525,1.00000,0.99743,0.09471,837
3526,1.00000,0.99805,0.09368,837
3527,1.00000,0.99821,0.08332,837
3528,1.00000,0.99851,0.08880,837
3529,1.00000,0.99878,0.08029,837
3530,1.00000,0.99835,0.08357,837
3531,1.00000,0.99817,0.08164,837
3532,1.00000,0.99840,0.08860,838
3533,1.00000,0.99899,0.08556,839
3534,1.00000,0.99741,0.08532,840
3535,1.00000,0.99777,0.05311,841
3536,1.00000,0.99762,0.05165,842
3537,1.00000,0.99870,0.06478,842
3538,1.00000,0.99759,0.05661,843
3539,1.00000,0.99823,0.06350,844
3540,1.00000,0.99787,0.08352,845
3541,1.00000,0.99710,0.09012,846
3542,1.00000,0.99841,0.06560,847
3543,1.00000,0.99829,0.07772,848
3544,1.00000,0.99710,0.06810,849
3545,1.00000,0.99775,0.06972,850
3546,1.00000,0.99785,0.07435,851
3547,1.00000,0.99812,0.05403,852
3548,1.00000,0.99729,0.04088,853
3549,1.00000,0.99798,0.04709,854
3550,1.00000,0.99720,0.08968,855
3551,1.00000,0.99794,0.08569,856
3552,1.00000,0.99789,0.08349,857
3553,1.00000,0.99820,0.09437,858
3554,1.00000,0.99862,0.09043,859
3555,1.00000,0.99885,0.08662,860
3556,1.00000,0.99903,0.07163,861
3557,1.00000,0.99860,0.08179,862
3558,1.00000,0.99777,0.08675,863
3559,1.00000,0.99853,0.07462,863
3560,1.00000,0.99828,0.07862,863
3561,1.00000,0.99921,0.07591,864
3562,1.00000,0.99920,0.08252,865
3563,1.00000,0.99877,0.08803,866
3564,1.00000,0.99866,0.09114,867
3565,1.00000,0.99916,0.08823,867
3566,1.00000,0.99838,0.08821,868
3567,1.00000,0.99938,0.07825,781
3668,1.00000,0.99978,0.11005,838
3669,1.00000,0.99980,0.10440,838
3670,1.00000,0.99993,0.10958,838
3671,1.00000,0.99919,0.09456,838
3672,1.00000,0.99914,0.09581,838
3673,1.00000,0.99878,0.10750,838
3674,1.00000,0.99881,0.08199,838
3675,1.00000,0.99879,0.10951,838
3676,1.00000,0.99909,0.10024,838
3677,1.00000,0.99880,0.10659,838
3678,1.00000,0.99836,0.09654,838
3679,1.00000,0.99851,0.07432,838
3680,1.00000,0.99826,0.09653,838
3681,1.00000,0.99808,0.05940,838
3682,1.00000,0.99849,0.08847,838
3683,1.00000,0.99830,0.09294,838
3684,1.00000,0.99879,0.08985,838
3685,1.00000,0.99881,0.09784,838
3686,1.00000,0.99920,0.08866,838
3687,1.00000,0.99855,0.08634,838
3688,1.00000,0.99811,0.07865,838
3689,1.00000,0.99895,0.07176,838
3690,1.00000,0.99783,0.07715,838
3691,1.00000,0.99820,0.09203,838
3692,1.00000,0.99793,0.06842,838
3693,1.00000,0.99801,0.09809,838
3694,1.00000,0.99794,0.10337,838
3695,1.00000,0.99864,0.07757,838
3696,1.00000,0.99829,0.08995,838
3697,1.00000,0.99837,0.04746,838
3698,1.00000,0.99801,0.08706,838
3699,1.00000,0.99831,0.05851,838
3700,1.00000,0.99767,0.09576,838
3701,1.00000,0.99749,0.08391,838
3702,1.00000,0.99834,0.10167,838
3703,1.00000,0.99823,0.10518,838
3704,1.00000,0.99759,0.10241,838
3705,1.00000,0.99868,0.09549,838
3706,1.00000,0.99819,0.06923,838
3707,1.00000,0.99772,0.06758,838
3708,1.00000,0.99751,0.05771,838
3709,1.00000,0.99753,0.07484,838
3710,1.00000,0.99782,0.08576,838
3711,1.00000,0.99741,0.10342,838
3712,1.00000,0.99742,0.09889,838
3713,1.00000,0.99751,0.09897,838
3714,1.00000,0.99694,0.08218,838
3715,1.00000,0.99776,0.04060,838
3716,1.00000,0.99718,0.07601,838
3717,1.00000,0.99752,0.08857,838
3718,1.00000,0.99784,0.09753,838
3719,1.00000,0.99867,0.10663,838
3720,1.00000,0.99784,0.11403,838
3721,1.00000,0.99906,0.10378,838
3722,1.00000,0.99895,0.09105,838
3723,1.00000,0.99819,0.08142,838
3724,1.00000,0.99837,0.06804,838
3725,1.00000,0.99830,0.06920,838
3726,1.00000,0.99764,0.07504,838
3727,1.00000,0.99764,0.07714,838
3728,1.00000,0.99705,0.06262,838
3729,1.00000,0.99757,0.08748,838
3730,1.00000,0.99666,0.10640,838
3731,1.00000,0.99811,0.08233,838
3732,1.00000,0.99840,0.07690,838
3733,1.00000,0.99686,0.09150,838
3734,1.00000,0.99739,0.07175,838
3735,1.00000,0.99850,0.02505,838
3736,1.00000,0.99730,0.05856,838
3737,1.00000,0.99699,0.07634,838
3738,1.00000,0.99744,0.06704,838
3739,1.00000,0.99670,0.07019,838
3740,1.00000,0.99697,0.10825,838
3741,1.00000,0.99583,0.10658,838
3742,1.00000,0.99731,0.08013,839
3743,1.00000,0.99682,0.07420,840
3744,1.00000,0.99694,0.08967,841
3745,1.00000,0.99690,0.06057,842
3746,1.00000,0.99158,0.09547,843
3747,1.00000,0.99402,0.09788,844
3748,1.00000,0.99486,0.09092,845
3749,1.00000,0.99315,0.04023,846
3750,1.00000,0.99639,0.07303,847
3751,1.00000,0.99726,0.07783,848
3752,1.00000,0.99841,0.05085,849
3753,1.00000,0.99749,0.08280,850
3754,1.00000,0.99828,0.10365,851
3755,1.00000,0.99766,0.09927,852
3756,1.00000,0.99803,0.09645,853
3757,1.00000,0.99836,0.10144,854
3758,1.00000,0.99784,0.09891,855
3759,1.00000,0.99816,0.07109,856
3760,1.00000,0.99839,0.03706,857
3761,1.00000,0.99822,0.06880,858
3762,1.00000,0.99832,0.05924,859
3763,1.00000,0.99683,0.06184,859
3764,1.00000,0.99696,0.07978,860
3765,1.00000,0.99704,0.10315,861
3766,1.00000,0.99818,0.10811,862
3767,1.00000,0.99909,0.09350,863
3768,1.00000,0.99883,0.07376,864
3769,1.00000,0.99909,0.07269,865
3770,1.00000,0.99831,0.07628,866
3771,1.00000,0.99829,0.09339,867
3772,1.00000,0.99877,0.09039,868
3773,1.00000,0.99886,0.08600,869
3774,1.00000,0.99825,0.08125,870
3775,1.00000,0.99804,0.07288,871
3776,1.00000,0.99767,0.06252,872
3777,1.00000,0.99709,0.08654,873
3778,1.00000,0.99819,0.07202,874
3779,1.00000,0.99713,0.10147,875
3780,1.00000,0.99833,0.08163,876
3781,1.00000,0.99903,0.07255,877
3782,1.00000,0.99781,0.08450,878
3783,1.00000,0.99661,0.08375,879
3784,1.00000,0.99706,0.08361,880
3785,1.00000,0.99695,0.03127,881
3786,1.00000,0.99775,0.05791,882
3787,1.00000,0.99809,0.06903,883
3788,1.00000,0.99815,0.06811,884
3789,1.00000,0.99847,0.07393,885
3790,1.00000,0.99879,0.08139,886
3791,1.00000,0.99877,0.06143,887
3792,1.00000,0.99862,0.06177,888
3793,1.00000,0.99823,0.07505,889
3794,1.00000,0.99855,0.08607,889
3795,1.00000,0.99884,0.09114,890
3796,1.00000,0.99822,0.09789,890
3797,1.00000,0.99858,0.09646,891
3798,1.00000,0.99848,0.08217,892
3799,1.00000,0.99876,0.05788,893
3800,1.00000,0.99795,0.06671,894
3801,1.00000,0.99817,0.05781,895
3802,1.00000,0.99837,0.06520,896
3803,1.00000,0.99878,0.08216,809
3904,1.00000,0.99994,0.11216,855
3905,1.00000,0.99980,0.10886,855
3906,1.00000,0.99937,0.09454,855
3907,1.00000,0.99902,0.11027,855
3908,1.00000,0.99888,0.08050,855
3909,1.00000,0.99885,0.09667,855
3910,1.00000,0.99873,0.09698,855
3911,1.00000,0.99881,0.09185,855
3912,1.00000,0.99804,0.08680,855
3913,1.00000,0.99804,0.08763,855
3914,1.00000,0.99889,0.08430,855
3915,1.00000,0.99876,0.09475,855
3916,1.00000,0.99812,0.09336,855
3917,1.00000,0.99886,0.10139,855
3918,1.00000,0.99899,0.09744,855
3919,1.00000,0.99879,0.10479,855
3920,1.00000,0.99787,0.07789,855
3921,1.00000,0.99826,0.08977,855
3922,1.00000,0.99885,0.07137,855
3923,1.00000,0.99839,0.07912,855
3924,1.00000,0.99846,0.07136,855
3925,1.00000,0.99822,0.08613,855
3926,1.00000,0.99805,0.06596,855
3927,1.00000,0.99806,0.10729,855
3928,1.00000,0.99811,0.07963,855
3929,1.00000,0.99791,0.08381,855
3930,1.00000,0.99852,0.07605,855
3931,1.00000,0.99840,0.07766,855
3932,1.00000,0.99872,0.07793,855
3933,1.00000,0.99894,0.07063,855
3934,1.00000,0.99855,0.07231,855
3935,1.00000,0.99853,0.08194,855
3936,1.00000,0.99876,0.08707,855
3937,1.00000,0.99860,0.08518,855
3938,1.00000,0.99800,0.10418,855
3939,1.00000,0.99827,0.09888,855
3940,1.00000,0.99876,0.08583,855
3941,1.00000,0.99836,0.08115,855
3942,1.00000,0.99788,0.07931,855
3943,1.00000,0.99781,0.07394,855
3944,1.00000,0.99514,0.05028,855
3945,1.00000,0.99720,0.08450,855
3946,1.00000,0.99682,0.07392,855
3947,1.00000,0.99595,0.06664,855
3948,1.00000,0.99631,0.09285,855
3949,1.00000,0.99525,0.11907,855
3950,1.00000,0.99643,0.05917,855
3951,1.00000,0.99628,0.09023,855
3952,1.00000,0.99777,0.06757,855
3953,1.00000,0.99729,0.07772,855
3954,1.00000,0.99786,0.06337,855
3955,1.00000,0.99767,0.07556,855
3956,1.00000,0.99789,0.07851,855
3957,1.00000,0.99740,0.09075,855
3958,1.00000,0.99871,0.10455,855
3959,1.00000,0.99864,0.08947,855
3960,1.00000,0.99848,0.09705,855
3961,1.00000,0.99800,0.07685,855
3962,1.00000,0.99853,0.08633,855
3963,1.00000,0.99851,0.06025,855
3964,1.00000,0.99793,0.07567,855
3965,1.00000,0.99887,0.07419,855
3966,1.00000,0.99861,0.07145,855
3967,1.00000,0.99856,0.08914,855
3968,1.00000,0.99784,0.08507,856
3969,1.00000,0.99713,0.09094,857
3970,1.00000,0.99804,0.04208,858
3971,1.00000,0.99650,0.08494,859
3972,1.00000,0.99804,0.06743,860
3973,1.00000,0.99805,0.07577,861
3974,1.00000,0.99656,0.08985,862
3975,1.00000,0.99792,0.11203,863
3976,1.00000,0.99748,0.10702,864
3977,1.00000,0.99726,0.09098,865
3978,1.00000,0.99811,0.10031,866
3979,1.00000,0.99802,0.07513,867
3980,1.00000,0.99754,0.06458,868
3981,1.00000,0.99818,0.07151,869
3982,1.00000,0.99870,0.07976,870
3983,1.00000,0.99877,0.08555,871
3984,1.00000,0.99839,0.09898,872
3985,1.00000,0.99850,0.11099,873
3986,1.00000,0.99809,0.10482,874
3987,1.00000,0.99889,0.10472,875
3988,1.00000,0.99782,0.08008,876
3989,1.00000,0.99842,0.05939,877
3990,1.00000,0.99778,0.03201,878
3991,1.00000,0.99745,0.06864,879
3992,1.00000,0.99870,0.08984,880
3993,1.00000,0.99775,0.09586,881
3994,1.00000,0.99707,0.06962,881
3995,1.00000,0.99781,0.08343,882
3996,1.00000,0.99761,0.07189,883
3997,1.00000,0.99759,0.08418,884
3998,1.00000,0.99750,0.08172,885
3999,1.00000,0.99824,0.09163,886
4000,1.00000,0.99866,0.08381,887
4001,1.00000,0.99763,0.09142,887
4002,1.00000,0.99781,0.06903,887
4003,1.00000,0.99674,0.03611,888
4004,1.00000,0.99646,0.04147,889
4005,1.00000,0.99691,0.02052,890
4006,1.00000,0.99677,0.06124,891
4007,1.00000,0.99683,0.04373,892
4008,1.00000,0.99759,0.08047,893
4009,1.00000,0.99789,0.09089,894
4010,1.00000,0.99829,0.07348,895
4011,1.00000,0.99798,0.09652,896
4012,1.00000,0.99837,0.08513,896
4013,1.00000,0.99764,0.07609,896
4014,1.00000,0.99836,0.05498,897
4015,1.00000,0.99806,0.04133,898
4016,1.00000,0.99823,0.06661,899
4017,1.00000,0.99788,0.06786,900
4018,1.00000,0.99845,0.08052,901
4019,1.00000,0.99894,0.08057,902
4020,1.00000,0.99791,0.07117,903
4021,1.00000,0.99817,0.06446,904
4022,1.00000,0.99707,0.06318,905
4023,1.00000,0.99642,0.07746,906
4024,1.00000,0.99685,0.09336,907
4025,1.00000,0.99792,0.11185,908
4026,1.00000,0.99609,0.08282,909
4027,1.00000,0.99722,0.10389,910
4028,1.00000,0.99692,0.07767,911
4029,1.00000,0.99791,0.06981,912
4030,1.00000,0.99730,0.05285,913
4031,1.00000,0.99804,0.08688,913
4032,1.00000,0.99891,0.09016,914
4033,1.00000,0.99824,0.08534,915
4034,1.00000,0.99875,0.09386,916
4035,1.00000,0.99908,0.08850,917
4036,1.00000,0.99877,0.07248,918
4037,1.00000,0.99890,0.07356,919
4038,1.00000,0.99861,0.06759,920
4039,1.00000,0.99869,0.06597,921
4040,1.00000,0.99869,0.06160,922
4041,1.00000,0.99805,0.07468,923
4042,1.00000,0.99812,0.09154,924
4043,1.00000,0.99840,0.08215,925
4044,1.00000,0.99828,0.09276,926
4045,1.00000,0.99927,0.08943,927
4046,1.00000,0.99874,0.07255,928
4047,1.00000,0.99861,0.06698,841
4148,1.00000,0.99999,0.11280,880
4149,1.00000,0.99974,0.10353,880
4150,1.00000,0.99982,0.11077,880
4151,1.00000,0.99962,0.09698,880
4152,1.00000,0.99894,0.09336,880
4153,1.00000,0.99842,0.09656,880
4154,1.00000,0.99918,0.08236,880
4155,1.00000,0.99911,0.08898,880
4156,1.00000,0.99872,0.08345,880
4157,1.00000,0.99852,0.08316,880
4158,1.00000,0.99877,0.09269,880
4159,1.00000,0.99922,0.10656,880
4160,1.00000,0.99924,0.09975,880
4161,1.00000,0.99924,0.10379,880
4162,1.00000,0.99930,0.10283,880
4163,1.00000,0.99897,0.09214,880
4164,1.00000,0.99872,0.09844,880
4165,1.00000,0.99869,0.08633,880
4166,1.00000,0.99864,0.08932,880
4167,1.00000,0.99885,0.08610,880
4168,1.00000,0.99914,0.09509,880
4169,1.00000,0.99950,0.09435,880
4170,1.00000,0.99942,0.10241,880
4171,1.00000,0.99863,0.11247,880
4172,1.00000,0.99852,0.10063,880
4173,1.00000,0.99831,0.09931,880
4174,1.00000,0.99812,0.06591,880
4175,1.00000,0.99814,0.08753,880
4176,1.00000,0.99809,0.09602,880
4177,1.00000,0.99807,0.10762,880
4178,1.00000,0.99909,0.10468,880
4179,1.00000,0.99834,0.10506,880
4180,1.00000,0.99867,0.10078,880
4181,1.00000,0.99766,0.09082,880
4182,1.00000,0.99819,0.08783,880
4183,1.00000,0.99839,0.08990,880
4184,1.00000,0.99842,0.06785,880
4185,1.00000,0.99843,0.08133,880
4186,1.00000,0.99819,0.07675,880
4187,1.00000,0.99779,0.09509,880
4188,1.00000,0.99777,0.08739,880
4189,1.00000,0.99758,0.09813,880
4190,1.00000,0.99770,0.07579,880
4191,1.00000,0.99878,0.05565,880
4192,1.00000,0.99819,0.08267,880
4193,1.00000,0.99851,0.09335,880
4194,1.00000,0.99780,0.10404,880
4195,1.00000,0.99782,0.10730,880
4196,1.00000,0.99805,0.12370,880
4197,1.00000,0.99912,0.09611,880
4198,1.00000,0.99755,0.09298,880
4199,1.00000,0.99913,0.07058,880
4200,1.00000,0.99807,0.07238,880
4201,1.00000,0.99866,0.07360,880
4202,1.00000,0.99875,0.07533,880
4203,1.00000,0.99897,0.09431,880
4204,1.00000,0.99918,0.09665,881
4205,1.00000,0.99874,0.08410,882
4206,1.00000,0.99873,0.08332,883
4207,1.00000,0.99825,0.07315,884
4208,1.00000,0.99805,0.07304,885
4209,1.00000,0.99739,0.05817,886
4210,1.00000,0.99847,0.09516,887
4211,1.00000,0.99825,0.09321,888
4212,1.00000,0.99780,0.10164,889
4213,1.00000,0.99763,0.10661,890
4214,1.00000,0.99858,0.11137,891
4215,1.00000,0.99848,0.09075,892
4216,1.00000,0.99901,0.07425,893
4217,1.00000,0.99871,0.06805,894
4218,1.00000,0.99890,0.07234,895
4219,1.00000,0.99906,0.07453,895
4220,1.00000,0.99812,0.08834,896
4221,1.00000,0.99820,0.10489,897
4222,1.00000,0.99839,0.10206,898
4223,1.00000,0.99797,0.08276,899
4224,1.00000,0.99828,0.07813,900
4225,1.00000,0.99856,0.09027,901
4226,1.00000,0.99798,0.05644,902
4227,1.00000,0.99823,0.05504,903
4228,1.00000,0.99848,0.05948,904
4229,1.00000,0.99909,0.07678,905
4230,1.00000,0.99871,0.08625,905
4231,1.00000,0.99822,0.07826,906
4232,1.00000,0.99834,0.08070,907
4233,1.00000,0.99838,0.06971,908
4234,1.00000,0.99827,0.07626,909
4235,1.00000,0.99613,0.06875,910
4236,1.00000,0.99814,0.05033,910
4237,1.00000,0.99736,0.06182,910
4238,1.00000,0.99799,0.07603,911
4239,1.00000,0.99822,0.08698,912
4240,1.00000,0.99848,0.09240,913
4241,1.00000,0.99719,0.06317,914
4242,1.00000,0.99868,0.07750,914
4243,1.00000,0.99722,0.04983,915
4244,1.00000,0.99759,0.06250,916
4245,1.00000,0.99784,0.05304,917
4246,1.00000,0.99756,0.09527,918
4247,1.00000,0.99803,0.09499,919
4248,1.00000,0.99849,0.08132,920
4249,1.00000,0.99792,0.07100,921
4250,1.00000,0.99729,0.07778,922
4251,1.00000,0.99825,0.06829,923
4252,1.00000,0.99895,0.08779,924
4253,1.00000,0.99879,0.08161,925
4254,1.00000,0.99847,0.06756,926
4255,1.00000,0.99840,0.09076,927
4256,1.00000,0.99879,0.09829,928
4257,1.00000,0.99812,0.10164,929
4258,1.00000,0.99770,0.10463,930
4259,1.00000,0.99726,0.10460,931
4260,1.00000,0.99593,0.07348,932
4261,1.00000,0.99735,0.06051,933
4262,1.00000,0.99716,0.03329,934
