t,a_sym,b_sym,a_asym,b_asym,p_sym,p_asym
58.350,0.420783,0.420783,0.000004,0.000000,0.084157,0.000000
58.400,0.420783,0.420783,0.000004,0.000000,0.084157,0.000000
58.450,0.420783,0.420783,0.000004,0.000000,0.084157,0.000000
58.500,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.550,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.600,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.650,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.700,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.750,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.800,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.850,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.900,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
58.950,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.000,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.050,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.100,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.150,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.200,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.250,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.300,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.350,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.400,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.450,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.500,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.550,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.600,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.650,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.700,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.750,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.800,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.850,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.900,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
59.950,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
60.000,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
60.050,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
60.100,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
60.150,0.420783,0.420783,0.000003,0.000000,0.084157,0.000000
60.200,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.250,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.300,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.350,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.400,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.450,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.500,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.550,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.600,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.650,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.700,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.750,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.800,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.850,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.900,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
60.950,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.000,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.050,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.100,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.150,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.200,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.250,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.300,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.350,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.400,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.450,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.500,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.550,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.600,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.650,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.700,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.750,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.800,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.850,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.900,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
61.950,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.000,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.050,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.100,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.150,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.200,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.250,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.300,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.350,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.400,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.450,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.500,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.550,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.600,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.650,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.700,0.420783,0.420783,0.000002,0.000000,0.084157,0.000000
62.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
62.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
62.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
62.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
62.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.250,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.300,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.350,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.400,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.450,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.500,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.550,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.600,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.650,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.700,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
63.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.250,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.300,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.350,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.400,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.450,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.500,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.550,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.600,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.650,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.700,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
64.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.250,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.300,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.350,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.400,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.450,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.500,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.550,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.600,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.650,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.700,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
65.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.250,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.300,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.350,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.400,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.450,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.500,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.550,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.600,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.650,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.700,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
66.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.250,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.300,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.350,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.400,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.450,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.500,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.550,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.600,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.650,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.700,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.750,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.800,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.850,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.900,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
67.950,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.000,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.050,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.100,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.150,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.200,0.420783,0.420783,0.000001,0.000000,0.084157,0.000000
68.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
68.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
69.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
70.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
71.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
72.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.750,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.800,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.850,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.900,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
73.950,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.000,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.050,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.100,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.150,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.200,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.250,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.300,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.350,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.400,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.450,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.500,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.550,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.600,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.650,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
74.700,0.420783,0.420783,0.000000,0.000000,0.084157,0.000000
