A,B,R,fate_recovered,t_rec,t_abs,min_ab
0.2000,0.7800,3.2738,1,8.46,inf,0.19449
0.2000,0.7800,3.4226,1,8.44,inf,0.19453
0.2000,0.7800,3.5714,1,8.42,inf,0.19457
0.2000,0.7800,3.7202,1,8.40,inf,0.19460
0.2000,0.7800,3.8690,1,8.38,inf,0.19464
0.2000,0.7800,4.0179,1,8.36,inf,0.19467
0.2000,0.7800,4.1667,1,8.34,inf,0.19470
0.2000,0.7800,4.3155,1,8.32,inf,0.19473
0.2000,0.7800,4.4643,1,8.30,inf,0.19476
0.2000,0.7800,4.6131,1,8.28,inf,0.19478
0.2000,0.7800,4.7619,1,8.26,inf,0.19481
0.2000,0.7800,4.9107,1,8.24,inf,0.19483
0.2000,0.7800,5.0595,1,8.24,inf,0.19485
0.2000,0.7800,5.2083,1,8.22,inf,0.19487
0.2000,0.7800,5.3571,1,8.20,inf,0.19489
0.2000,0.7800,5.5060,1,8.20,inf,0.19490
0.2000,0.7800,5.6548,1,8.18,inf,0.19492
0.2000,0.7800,5.8036,1,8.18,inf,0.19493
0.2000,0.7800,5.9524,1,8.16,inf,0.19495
0.2000,0.7800,6.1012,1,8.16,inf,0.19496
0.2000,0.7800,6.2500,1,8.14,inf,0.19497
0.2000,0.7800,6.3988,1,8.14,inf,0.19499
0.2000,0.7800,6.5476,1,8.14,inf,0.19500
0.2000,0.7800,6.6964,1,8.12,inf,0.19501
0.2000,0.7800,6.8452,1,8.12,inf,0.19502
0.2000,0.7800,6.9940,1,8.12,inf,0.19503
0.2000,0.7800,7.1429,1,8.10,inf,0.19503
0.2000,0.7800,7.2917,1,8.10,inf,0.19504
0.2000,0.8000,0.0000,1,9.68,inf,0.18942
0.2000,0.8000,0.1488,1,9.60,inf,0.18952
0.2000,0.8000,0.2976,1,9.54,inf,0.18962
0.2000,0.8000,0.4464,1,9.46,inf,0.18971
0.2000,0.8000,0.5952,1,9.40,inf,0.18981
0.2000,0.8000,0.7440,1,9.34,inf,0.18990
0.2000,0.8000,0.8929,1,9.28,inf,0.18999
0.2000,0.8000,1.0417,1,9.22,inf,0.19007
0.2000,0.8000,1.1905,1,9.18,inf,0.19016
0.2000,0.8000,1.3393,1,9.12,inf,0.19024
0.2000,0.8000,1.4881,1,9.08,inf,0.19031
0.2000,0.8000,1.6369,1,9.02,inf,0.19039
0.2000,0.8000,1.7857,1,8.98,inf,0.19046
0.2000,0.8000,1.9345,1,8.94,inf,0.19053
0.2000,0.8000,2.0833,1,8.90,inf,0.19059
0.2000,0.8000,2.2321,1,8.86,inf,0.19065
0.2000,0.8000,2.3810,1,8.82,inf,0.19071
0.2000,0.8000,2.5298,1,8.78,inf,0.19077
0.2000,0.8000,2.6786,1,8.76,inf,0.19082
0.2000,0.8000,2.8274,1,8.72,inf,0.19087
0.2000,0.8000,2.9762,1,8.70,inf,0.19092
0.2000,0.8000,3.1250,1,8.66,inf,0.19097
0.2000,0.8000,3.2738,1,8.64,inf,0.19101
0.2000,0.8000,3.4226,1,8.62,inf,0.19105
0.2000,0.8000,3.5714,1,8.58,inf,0.19109
0.2000,0.8000,3.7202,1,8.56,inf,0.19113
0.2000,0.8000,3.8690,1,8.54,inf,0.19116
0.2000,0.8000,4.0179,1,8.52,inf,0.19120
0.2000,0.8000,4.1667,1,8.50,inf,0.19123
0.2000,0.8000,4.3155,1,8.48,inf,0.19126
0.2000,0.8000,4.4643,1,8.46,inf,0.19128
0.2000,0.8000,4.6131,1,8.44,inf,0.19131
0.2000,0.8000,4.7619,1,8.44,inf,0.19134
0.2000,0.8000,4.9107,1,8.42,inf,0.19136
0.2000,0.8000,5.0595,1,8.40,inf,0.19138
0.2000,0.8000,5.2083,1,8.40,inf,0.19140
0.2000,0.8000,5.3571,1,8.38,inf,0.19142
0.2000,0.8000,5.5060,1,8.36,inf,0.19144
0.2000,0.8000,5.6548,1,8.36,inf,0.19145
0.2000,0.8000,5.8036,1,8.34,inf,0.19147
0.2000,0.8000,5.9524,1,8.34,inf,0.19148
0.2000,0.8000,6.1012,1,8.32,inf,0.19149
0.2000,0.8000,6.2500,1,8.32,inf,0.19151
0.2000,0.8000,6.3988,1,8.30,inf,0.19152
0.2000,0.8000,6.5476,1,8.30,inf,0.19153
0.2000,0.8000,6.6964,1,8.30,inf,0.19154
0.2000,0.8000,6.8452,1,8.28,inf,0.19155
0.2000,0.8000,6.9940,1,8.28,inf,0.19156
0.2000,0.8000,7.1429,1,8.28,inf,0.19157
0.2000,0.8000,7.2917,1,8.26,inf,0.19158
0.2200,0.0000,0.0000,0,inf,0.02,0.00000
0.2200,0.0000,0.1488,0,inf,0.02,0.00000
0.2200,0.0000,0.2976,0,inf,0.02,0.00000
0.2200,0.0000,0.4464,0,inf,0.02,0.00000
0.2200,0.0000,0.5952,0,inf,0.02,0.00000
0.2200,0.0000,0.7440,0,inf,0.02,0.00000
0.2200,0.0000,0.8929,0,inf,0.02,0.00000
0.2200,0.0000,1.0417,0,inf,0.02,0.00000
0.2200,0.0000,1.1905,0,inf,0.02,0.00000
0.2200,0.0000,1.3393,0,inf,0.02,0.00000
0.2200,0.0000,1.4881,0,inf,0.02,0.00000
0.2200,0.0000,1.6369,0,inf,0.02,0.00000
0.2200,0.0000,1.7857,0,inf,0.02,0.00000
0.2200,0.0000,1.9345,0,inf,0.02,0.00000
0.2200,0.0000,2.0833,0,inf,0.02,0.00000
0.2200,0.0000,2.2321,0,inf,0.02,0.00000
0.2200,0.0000,2.3810,0,inf,0.02,0.00000
0.2200,0.0000,2.5298,0,inf,0.02,0.00000
0.2200,0.0000,2.6786,0,inf,0.02,0.00000
0.2200,0.0000,2.8274,0,inf,0.02,0.00000
0.2200,0.0000,2.9762,0,inf,0.02,0.00000
0.2200,0.0000,3.1250,0,inf,0.02,0.00000
0.2200,0.0000,3.2738,0,inf,0.02,0.00000
0.2200,0.0000,3.4226,0,inf,0.02,0.00000
0.2200,0.0000,3.5714,0,inf,0.02,0.00000
0.2200,0.0000,3.7202,0,inf,0.02,0.00000
0.2200,0.0000,3.8690,0,inf,0.02,0.00000
0.2200,0.0000,4.0179,0,inf,0.02,0.00000
0.2200,0.0000,4.1667,0,inf,0.02,0.00000
0.2200,0.0000,4.3155,0,inf,0.02,0.00000
0.2200,0.0000,4.4643,0,inf,0.02,0.00000
0.2200,0.0000,4.6131,0,inf,0.02,0.00000
0.2200,0.0000,4.7619,0,inf,0.02,0.00000
0.2200,0.0000,4.9107,0,inf,0.02,0.00000
0.2200,0.0000,5.0595,0,inf,0.02,0.00000
0.2200,0.0000,5.2083,0,inf,0.02,0.00000
0.2200,0.0000,5.3571,0,inf,0.02,0.00000
0.2200,0.0000,5.5060,0,inf,0.02,0.00000
0.2200,0.0000,5.6548,0,inf,0.02,0.00000
0.2200,0.0000,5.8036,0,inf,0.02,0.00000
0.2200,0.0000,5.9524,0,inf,0.02,0.00000
0.2200,0.0000,6.1012,0,inf,0.02,0.00000
0.2200,0.0000,6.2500,0,inf,0.02,0.00000
0.2200,0.0000,6.3988,0,inf,0.02,0.00000
0.2200,0.0000,6.5476,0,inf,0.02,0.00000
0.2200,0.0000,6.6964,0,inf,0.02,0.00000
0.2200,0.0000,6.8452,0,inf,0.02,0.00000
0.2200,0.0000,6.9940,0,inf,0.02,0.00000
0.2200,0.0000,7.1429,0,inf,0.02,0.00000
0.2200,0.0000,7.2917,0,inf,0.02,0.00000
0.2200,0.0200,0.0000,1,25.48,0.02,0.02000
0.2200,0.0200,0.1488,1,23.40,0.02,0.02000
0.2200,0.0200,0.2976,1,21.84,0.02,0.02000
0.2200,0.0200,0.4464,1,20.60,0.02,0.02000
0.2200,0.0200,0.5952,1,19.58,0.02,0.02000
0.2200,0.0200,0.7440,1,18.72,0.02,0.02000
0.2200,0.0200,0.8929,1,17.98,0.02,0.02000
0.2200,0.0200,1.0417,1,17.32,0.02,0.02000
0.2200,0.0200,1.1905,1,16.74,0.02,0.02000
0.2200,0.0200,1.3393,1,16.22,0.02,0.02000
0.2200,0.0200,1.4881,1,15.76,0.02,0.02000
0.2200,0.0200,1.6369,1,15.34,0.02,0.02000
0.2200,0.0200,1.7857,1,14.96,0.02,0.02000
0.2200,0.0200,1.9345,1,14.60,0.02,0.02000
0.2200,0.0200,2.0833,1,14.28,0.02,0.02000
0.2200,0.0200,2.2321,1,14.00,0.02,0.02000
0.2200,0.0200,2.3810,1,13.72,0.02,0.02000
0.2200,0.0200,2.5298,1,13.48,0.02,0.02000
0.2200,0.0200,2.6786,1,13.24,0.02,0.02000
0.2200,0.0200,2.8274,1,13.04,0.02,0.02000
0.2200,0.0200,2.9762,1,12.84,0.02,0.02000
0.2200,0.0200,3.1250,1,12.66,0.02,0.02000
0.2200,0.0200,3.2738,1,12.48,0.02,0.02000
0.2200,0.0200,3.4226,1,12.32,0.02,0.02000
0.2200,0.0200,3.5714,1,12.18,0.02,0.02000
0.2200,0.0200,3.7202,1,12.04,0.02,0.02000
0.2200,0.0200,3.8690,1,11.92,0.02,0.02000
0.2200,0.0200,4.0179,1,11.80,0.02,0.02000
0.2200,0.0200,4.1667,1,11.68,0.02,0.02000
0.2200,0.0200,4.3155,1,11.58,0.02,0.02000
0.2200,0.0200,4.4643,1,11.50,0.02,0.02000
0.2200,0.0200,4.6131,1,11.40,0.02,0.02000
0.2200,0.0200,4.7619,1,11.32,0.02,0.02000
0.2200,0.0200,4.9107,1,11.24,0.02,0.02000
0.2200,0.0200,5.0595,1,11.18,0.02,0.02000
0.2200,0.0200,5.2083,1,11.10,0.02,0.02000
0.2200,0.0200,5.3571,1,11.04,0.02,0.02000
0.2200,0.0200,5.5060,1,10.98,0.02,0.02000
0.2200,0.0200,5.6548,1,10.92,0.02,0.02000
0.2200,0.0200,5.8036,1,10.88,0.02,0.02000
0.2200,0.0200,5.9524,1,10.82,0.02,0.02000
0.2200,0.0200,6.1012,1,10.78,0.02,0.02000
0.2200,0.0200,6.2500,1,10.74,0.02,0.02000
0.2200,0.0200,6.3988,1,10.70,0.02,0.02000
0.2200,0.0200,6.5476,1,10.66,0.02,0.02000
0.2200,0.0200,6.6964,1,10.62,0.02,0.02000
0.2200,0.0200,6.8452,1,10.60,0.02,0.02000
0.2200,0.0200,6.9940,1,10.56,0.02,0.02000
0.2200,0.0200,7.1429,1,10.54,0.02,0.02000
0.2200,0.0200,7.2917,1,10.52,0.02,0.02000
0.2200,0.0400,0.0000,1,11.42,0.02,0.04000
0.2200,0.0400,0.1488,1,11.18,0.02,0.04000
0.2200,0.0400,0.2976,1,10.94,0.02,0.04000
0.2200,0.0400,0.4464,1,10.72,0.02,0.04000
0.2200,0.0400,0.5952,1,10.52,0.02,0.04000
0.2200,0.0400,0.7440,1,10.32,0.02,0.04000
0.2200,0.0400,0.8929,1,10.14,0.02,0.04000
0.2200,0.0400,1.0417,1,9.96,0.02,0.04000
0.2200,0.0400,1.1905,1,9.78,0.02,0.04000
0.2200,0.0400,1.3393,1,9.62,0.02,0.04000
0.2200,0.0400,1.4881,1,9.48,0.02,0.04000
0.2200,0.0400,1.6369,1,9.34,0.02,0.04000
0.2200,0.0400,1.7857,1,9.20,0.02,0.04000
0.2200,0.0400,1.9345,1,9.08,0.02,0.04000
0.2200,0.0400,2.0833,1,8.96,0.02,0.04000
0.2200,0.0400,2.2321,1,8.84,0.02,0.04000
0.2200,0.0400,2.3810,1,8.74,0.02,0.04000
0.2200,0.0400,2.5298,1,8.64,0.02,0.04000
0.2200,0.0400,2.6786,1,8.54,0.02,0.04000
0.2200,0.0400,2.8274,1,8.46,0.02,0.04000
0.2200,0.0400,2.9762,1,8.38,0.02,0.04000
0.2200,0.0400,3.1250,1,8.30,0.02,0.04000
0.2200,0.0400,3.2738,1,8.22,0.02,0.04000
0.2200,0.0400,3.4226,1,8.14,0.02,0.04000
0.2200,0.0400,3.5714,1,8.08,0.02,0.04000
0.2200,0.0400,3.7202,1,8.02,0.02,0.04000
0.2200,0.0400,3.8690,1,7.96,0.02,0.04000
0.2200,0.0400,4.0179,1,7.92,0.02,0.04000
0.2200,0.0400,4.1667,1,7.86,0.02,0.04000
0.2200,0.0400,4.3155,1,7.82,0.02,0.04000
0.2200,0.0400,4.4643,1,7.76,0.02,0.04000
0.2200,0.0400,4.6131,1,7.72,0.02,0.04000
0.2200,0.0400,4.7619,1,7.68,0.02,0.04000
0.2200,0.0400,4.9107,1,7.64,0.02,0.04000
0.2200,0.0400,5.0595,1,7.62,0.02,0.04000
0.2200,0.0400,5.2083,1,7.58,0.02,0.04000
0.2200,0.0400,5.3571,1,7.56,0.02,0.04000
0.2200,0.0400,5.5060,1,7.52,0.02,0.04000
0.2200,0.0400,5.6548,1,7.50,0.02,0.04000
0.2200,0.0400,5.8036,1,7.48,0.02,0.04000
0.2200,0.0400,5.9524,1,7.44,0.02,0.04000
0.2200,0.0400,6.1012,1,7.42,0.02,0.04000
0.2200,0.0400,6.2500,1,7.40,0.02,0.04000
0.2200,0.0400,6.3988,1,7.38,0.02,0.04000
0.2200,0.0400,6.5476,1,7.36,0.02,0.04000
0.2200,0.0400,6.6964,1,7.36,0.02,0.04000
0.2200,0.0400,6.8452,1,7.34,0.02,0.04000
0.2200,0.0400,6.9940,1,7.32,0.02,0.04000
0.2200,0.0400,7.1429,1,7.30,0.02,0.04000
0.2200,0.0400,7.2917,1,7.30,0.02,0.04000
0.2200,0.0600,0.0000,1,8.96,inf,0.06000
0.2200,0.0600,0.1488,1,8.80,inf,0.06000
0.2200,0.0600,0.2976,1,8.64,inf,0.06000
0.2200,0.0600,0.4464,1,8.48,inf,0.06000
0.2200,0.0600,0.5952,1,8.34,inf,0.06000
0.2200,0.0600,0.7440,1,8.22,inf,0.06000
0.2200,0.0600,0.8929,1,8.08,inf,0.06000
0.2200,0.0600,1.0417,1,7.96,inf,0.06000
0.2200,0.0600,1.1905,1,7.84,inf,0.06000
0.2200,0.0600,1.3393,1,7.72,inf,0.06000
0.2200,0.0600,1.4881,1,7.62,inf,0.06000
0.2200,0.0600,1.6369,1,7.52,inf,0.06000
0.2200,0.0600,1.7857,1,7.42,inf,0.06000
0.2200,0.0600,1.9345,1,7.34,inf,0.06000
0.2200,0.0600,2.0833,1,7.24,inf,0.06000
0.2200,0.0600,2.2321,1,7.16,inf,0.06000
0.2200,0.0600,2.3810,1,7.08,inf,0.06000
0.2200,0.0600,2.5298,1,7.02,inf,0.06000
0.2200,0.0600,2.6786,1,6.94,inf,0.06000
0.2200,0.0600,2.8274,1,6.88,inf,0.06000
0.2200,0.0600,2.9762,1,6.82,inf,0.06000
0.2200,0.0600,3.1250,1,6.76,inf,0.06000
0.2200,0.0600,3.2738,1,6.70,inf,0.06000
0.2200,0.0600,3.4226,1,6.66,inf,0.06000
0.2200,0.0600,3.5714,1,6.60,inf,0.06000
0.2200,0.0600,3.7202,1,6.56,inf,0.06000
0.2200,0.0600,3.8690,1,6.52,inf,0.06000
0.2200,0.0600,4.0179,1,6.48,inf,0.06000
0.2200,0.0600,4.1667,1,6.44,inf,0.06000
0.2200,0.0600,4.3155,1,6.40,inf,0.06000
0.2200,0.0600,4.4643,1,6.38,inf,0.06000
0.2200,0.0600,4.6131,1,6.34,inf,0.06000
0.2200,0.0600,4.7619,1,6.32,inf,0.06000
0.2200,0.0600,4.9107,1,6.28,inf,0.06000
0.2200,0.0600,5.0595,1,6.26,inf,0.06000
0.2200,0.0600,5.2083,1,6.24,inf,0.06000
0.2200,0.0600,5.3571,1,6.20,inf,0.06000
0.2200,0.0600,5.5060,1,6.18,inf,0.06000
0.2200,0.0600,5.6548,1,6.16,inf,0.06000
0.2200,0.0600,5.8036,1,6.14,inf,0.06000
0.2200,0.0600,5.9524,1,6.14,inf,0.06000
0.2200,0.0600,6.1012,1,6.12,inf,0.06000
0.2200,0.0600,6.2500,1,6.10,inf,0.06000
0.2200,0.0600,6.3988,1,6.08,inf,0.06000
0.2200,0.0600,6.5476,1,6.08,inf,0.06000
0.2200,0.0600,6.6964,1,6.06,inf,0.06000
0.2200,0.0600,6.8452,1,6.04,inf,0.06000
0.2200,0.0600,6.9940,1,6.04,inf,0.06000
0.2200,0.0600,7.1429,1,6.02,inf,0.06000
0.2200,0.0600,7.2917,1,6.02,inf,0.06000
0.2200,0.0800,0.0000,1,7.66,inf,0.08000
0.2200,0.0800,0.1488,1,7.52,inf,0.08000
0.2200,0.0800,0.2976,1,7.40,inf,0.08000
0.2200,0.0800,0.4464,1,7.28,inf,0.08000
0.2200,0.0800,0.5952,1,7.16,inf,0.08000
0.2200,0.0800,0.7440,1,7.06,inf,0.08000
0.2200,0.0800,0.8929,1,6.94,inf,0.08000
0.2200,0.0800,1.0417,1,6.84,inf,0.08000
0.2200,0.0800,1.1905,1,6.74,inf,0.08000
0.2200,0.0800,1.3393,1,6.66,inf,0.08000
0.2200,0.0800,1.4881,1,6.56,inf,0.08000
0.2200,0.0800,1.6369,1,6.48,inf,0.08000
0.2200,0.0800,1.7857,1,6.40,inf,0.08000
0.2200,0.0800,1.9345,1,6.32,inf,0.08000
0.2200,0.0800,2.0833,1,6.26,inf,0.08000
0.2200,0.0800,2.2321,1,6.18,inf,0.08000
0.2200,0.0800,2.3810,1,6.12,inf,0.08000
0.2200,0.0800,2.5298,1,6.06,inf,0.08000
0.2200,0.0800,2.6786,1,6.00,inf,0.08000
0.2200,0.0800,2.8274,1,5.94,inf,0.08000
0.2200,0.0800,2.9762,1,5.90,inf,0.08000
0.2200,0.0800,3.1250,1,5.84,inf,0.08000
0.2200,0.0800,3.2738,1,5.80,inf,0.08000
0.2200,0.0800,3.4226,1,5.76,inf,0.08000
0.2200,0.0800,3.5714,1,5.72,inf,0.08000
0.2200,0.0800,3.7202,1,5.68,inf,0.08000
0.2200,0.0800,3.8690,1,5.64,inf,0.08000
0.2200,0.0800,4.0179,1,5.60,inf,0.08000
0.2200,0.0800,4.1667,1,5.58,inf,0.08000
0.2200,0.0800,4.3155,1,5.54,inf,0.08000
0.2200,0.0800,4.4643,1,5.52,inf,0.08000
0.2200,0.0800,4.6131,1,5.50,inf,0.08000
0.2200,0.0800,4.7619,1,5.46,inf,0.08000
0.2200,0.0800,4.9107,1,5.44,inf,0.08000
0.2200,0.0800,5.0595,1,5.42,inf,0.08000
0.2200,0.0800,5.2083,1,5.40,inf,0.08000
0.2200,0.0800,5.3571,1,5.38,inf,0.08000
0.2200,0.0800,5.5060,1,5.36,inf,0.08000
0.2200,0.0800,5.6548,1,5.34,inf,0.08000
0.2200,0.0800,5.8036,1,5.34,inf,0.08000
0.2200,0.0800,5.9524,1,5.32,inf,0.08000
0.2200,0.0800,6.1012,1,5.30,inf,0.08000
0.2200,0.0800,6.2500,1,5.30,inf,0.08000
0.2200,0.0800,6.3988,1,5.28,inf,0.08000
0.2200,0.0800,6.5476,1,5.26,inf,0.08000
0.2200,0.0800,6.6964,1,5.26,inf,0.08000
0.2200,0.0800,6.8452,1,5.24,inf,0.08000
0.2200,0.0800,6.9940,1,5.24,inf,0.08000
0.2200,0.0800,7.1429,1,5.22,inf,0.08000
0.2200,0.0800,7.2917,1,5.22,inf,0.08000
0.2200,0.1000,0.0000,1,6.78,inf,0.10000
0.2200,0.1000,0.1488,1,6.66,inf,0.10000
0.2200,0.1000,0.2976,1,6.54,inf,0.10000
0.2200,0.1000,0.4464,1,6.44,inf,0.10000
0.2200,0.1000,0.5952,1,6.34,inf,0.10000
0.2200,0.1000,0.7440,1,6.24,inf,0.10000
0.2200,0.1000,0.8929,1,6.14,inf,0.10000
0.2200,0.1000,1.0417,1,6.06,inf,0.10000
0.2200,0.1000,1.1905,1,5.98,inf,0.10000
0.2200,0.1000,1.3393,1,5.88,inf,0.10000
0.2200,0.1000,1.4881,1,5.82,inf,0.10000
0.2200,0.1000,1.6369,1,5.74,inf,0.10000
0.2200,0.1000,1.7857,1,5.66,inf,0.10000
0.2200,0.1000,1.9345,1,5.60,inf,0.10000
0.2200,0.1000,2.0833,1,5.54,inf,0.10000
0.2200,0.1000,2.2321,1,5.48,inf,0.10000
0.2200,0.1000,2.3810,1,5.42,inf,0.10000
0.2200,0.1000,2.5298,1,5.36,inf,0.10000
0.2200,0.1000,2.6786,1,5.32,inf,0.10000
0.2200,0.1000,2.8274,1,5.26,inf,0.10000
0.2200,0.1000,2.9762,1,5.22,inf,0.10000
0.2200,0.1000,3.1250,1,5.18,inf,0.10000
0.2200,0.1000,3.2738,1,5.14,inf,0.10000
0.2200,0.1000,3.4226,1,5.10,inf,0.10000
0.2200,0.1000,3.5714,1,5.06,inf,0.10000
0.2200,0.1000,3.7202,1,5.04,inf,0.10000
0.2200,0.1000,3.8690,1,5.00,inf,0.10000
0.2200,0.1000,4.0179,1,4.98,inf,0.10000
0.2200,0.1000,4.1667,1,4.94,inf,0.10000
0.2200,0.1000,4.3155,1,4.92,inf,0.10000
0.2200,0.1000,4.4643,1,4.90,inf,0.10000
0.2200,0.1000,4.6131,1,4.86,inf,0.10000
0.2200,0.1000,4.7619,1,4.84,inf,0.10000
0.2200,0.1000,4.9107,1,4.82,inf,0.10000
0.2200,0.1000,5.0595,1,4.80,inf,0.10000
0.2200,0.1000,5.2083,1,4.78,inf,0.10000
0.2200,0.1000,5.3571,1,4.78,inf,0.10000
0.2200,0.1000,5.5060,1,4.76,inf,0.10000
0.2200,0.1000,5.6548,1,4.74,inf,0.10000
0.2200,0.1000,5.8036,1,4.72,inf,0.10000
0.2200,0.1000,5.9524,1,4.72,inf,0.10000
0.2200,0.1000,6.1012,1,4.70,inf,0.10000
0.2200,0.1000,6.2500,1,4.70,inf,0.10000
0.2200,0.1000,6.3988,1,4.68,inf,0.10000
0.2200,0.1000,6.5476,1,4.68,inf,0.10000
0.2200,0.1000,6.6964,1,4.66,inf,0.10000
0.2200,0.1000,6.8452,1,4.66,inf,0.10000
0.2200,0.1000,6.9940,1,4.64,inf,0.10000
0.2200,0.1000,7.1429,1,4.64,inf,0.10000
0.2200,0.1000,7.2917,1,4.64,inf,0.10000
0.2200,0.1200,0.0000,1,6.08,inf,0.12000
0.2200,0.1200,0.1488,1,5.98,inf,0.12000
0.2200,0.1200,0.2976,1,5.88,inf,0.12000
0.2200,0.1200,0.4464,1,5.78,inf,0.12000
0.2200,0.1200,0.5952,1,5.68,inf,0.12000
0.2200,0.1200,0.7440,1,5.60,inf,0.12000
0.2200,0.1200,0.8929,1,5.52,inf,0.12000
0.2200,0.1200,1.0417,1,5.44,inf,0.12000
0.2200,0.1200,1.1905,1,5.36,inf,0.12000
0.2200,0.1200,1.3393,1,5.28,inf,0.12000
0.2200,0.1200,1.4881,1,5.22,inf,0.12000
0.2200,0.1200,1.6369,1,5.14,inf,0.12000
0.2200,0.1200,1.7857,1,5.08,inf,0.12000
0.2200,0.1200,1.9345,1,5.02,inf,0.12000
0.2200,0.1200,2.0833,1,4.96,inf,0.12000
0.2200,0.1200,2.2321,1,4.90,inf,0.12000
0.2200,0.1200,2.3810,1,4.86,inf,0.12000
0.2200,0.1200,2.5298,1,4.80,inf,0.12000
0.2200,0.1200,2.6786,1,4.76,inf,0.12000
0.2200,0.1200,2.8274,1,4.72,inf,0.12000
0.2200,0.1200,2.9762,1,4.68,inf,0.12000
0.2200,0.1200,3.1250,1,4.64,inf,0.12000
0.2200,0.1200,3.2738,1,4.60,inf,0.12000
0.2200,0.1200,3.4226,1,4.58,inf,0.12000
0.2200,0.1200,3.5714,1,4.54,inf,0.12000
0.2200,0.1200,3.7202,1,4.50,inf,0.12000
0.2200,0.1200,3.8690,1,4.48,inf,0.12000
0.2200,0.1200,4.0179,1,4.46,inf,0.12000
0.2200,0.1200,4.1667,1,4.42,inf,0.12000
0.2200,0.1200,4.3155,1,4.40,inf,0.12000
0.2200,0.1200,4.4643,1,4.38,inf,0.12000
0.2200,0.1200,4.6131,1,4.36,inf,0.12000
0.2200,0.1200,4.7619,1,4.34,inf,0.12000
0.2200,0.1200,4.9107,1,4.32,inf,0.12000
0.2200,0.1200,5.0595,1,4.30,inf,0.12000
0.2200,0.1200,5.2083,1,4.28,inf,0.12000
0.2200,0.1200,5.3571,1,4.28,inf,0.12000
0.2200,0.1200,5.5060,1,4.26,inf,0.12000
0.2200,0.1200,5.6548,1,4.24,inf,0.12000
0.2200,0.1200,5.8036,1,4.24,inf,0.12000
0.2200,0.1200,5.9524,1,4.22,inf,0.12000
0.2200,0.1200,6.1012,1,4.22,inf,0.12000
0.2200,0.1200,6.2500,1,4.20,inf,0.12000
0.2200,0.1200,6.3988,1,4.20,inf,0.12000
0.2200,0.1200,6.5476,1,4.18,inf,0.12000
0.2200,0.1200,6.6964,1,4.18,inf,0.12000
0.2200,0.1200,6.8452,1,4.16,inf,0.12000
0.2200,0.1200,6.9940,1,4.16,inf,0.12000
0.2200,0.1200,7.1429,1,4.16,inf,0.12000
0.2200,0.1200,7.2917,1,4.14,inf,0.12000
0.2200,0.1400,0.0000,1,5.50,inf,0.14000
0.2200,0.1400,0.1488,1,5.40,inf,0.14000
0.2200,0.1400,0.2976,1,5.32,inf,0.14000
0.2200,0.1400,0.4464,1,5.22,inf,0.14000
0.2200,0.1400,0.5952,1,5.14,inf,0.14000
0.2200,0.1400,0.7440,1,5.06,inf,0.14000
0.2200,0.1400,0.8929,1,4.98,inf,0.14000
0.2200,0.1400,1.0417,1,4.90,inf,0.14000
0.2200,0.1400,1.1905,1,4.84,inf,0.14000
0.2200,0.1400,1.3393,1,4.76,inf,0.14000
0.2200,0.1400,1.4881,1,4.70,inf,0.14000
0.2200,0.1400,1.6369,1,4.64,inf,0.14000
0.2200,0.1400,1.7857,1,4.58,inf,0.14000
0.2200,0.1400,1.9345,1,4.52,inf,0.14000
0.2200,0.1400,2.0833,1,4.48,inf,0.14000
0.2200,0.1400,2.2321,1,4.42,inf,0.14000
0.2200,0.1400,2.3810,1,4.38,inf,0.14000
0.2200,0.1400,2.5298,1,4.34,inf,0.14000
0.2200,0.1400,2.6786,1,4.30,inf,0.14000
0.2200,0.1400,2.8274,1,4.26,inf,0.14000
0.2200,0.1400,2.9762,1,4.22,inf,0.14000
0.2200,0.1400,3.1250,1,4.18,inf,0.14000
0.2200,0.1400,3.2738,1,4.14,inf,0.14000
0.2200,0.1400,3.4226,1,4.12,inf,0.14000
0.2200,0.1400,3.5714,1,4.08,inf,0.14000
0.2200,0.1400,3.7202,1,4.06,inf,0.14000
0.2200,0.1400,3.8690,1,4.04,inf,0.14000
0.2200,0.1400,4.0179,1,4.00,inf,0.14000
0.2200,0.1400,4.1667,1,3.98,inf,0.14000
0.2200,0.1400,4.3155,1,3.96,inf,0.14000
0.2200,0.1400,4.4643,1,3.94,inf,0.14000
0.2200,0.1400,4.6131,1,3.92,inf,0.14000
0.2200,0.1400,4.7619,1,3.90,inf,0.14000
0.2200,0.1400,4.9107,1,3.88,inf,0.14000
0.2200,0.1400,5.0595,1,3.88,inf,0.14000
0.2200,0.1400,5.2083,1,3.86,inf,0.14000
0.2200,0.1400,5.3571,1,3.84,inf,0.14000
0.2200,0.1400,5.5060,1,3.84,inf,0.14000
0.2200,0.1400,5.6548,1,3.82,inf,0.14000
0.2200,0.1400,5.8036,1,3.80,inf,0.14000
0.2200,0.1400,5.9524,1,3.80,inf,0.14000
0.2200,0.1400,6.1012,1,3.78,inf,0.14000
0.2200,0.1400,6.2500,1,3.78,inf,0.14000
0.2200,0.1400,6.3988,1,3.76,inf,0.14000
0.2200,0.1400,6.5476,1,3.76,inf,0.14000
0.2200,0.1400,6.6964,1,3.76,inf,0.14000
0.2200,0.1400,6.8452,1,3.74,inf,0.14000
0.2200,0.1400,6.9940,1,3.74,inf,0.14000
0.2200,0.1400,7.1429,1,3.74,inf,0.14000
0.2200,0.1400,7.2917,1,3.72,inf,0.14000
